종목명,현재가,전일비,등락률,거래량,거래대금,market,code
ACE 국고채3년,"102,855",하락90,-0.09%,362,,KOSPI,114460
삼성 인버스 2X 미국다우존스 선물 ETN,"18,490",하락50,-0.27%,8,,KOSPI,530129
KODEX 우량주,"14,135",상승135,+0.96%,"2,243",,KOSPI,275300
아센디오,"1,689",상승8,+0.48%,"20,989",,KOSPI,012170
키움 조선TOP10 ETN,"26,145",하락635,-2.37%,44,,KOSPI,760017
TIMEFOLIO 글로벌소비트렌드액티브,"13,055",상승190,+1.48%,"143,276",,KOSPI,494180
HANARO 반도체핵심공정주도주,"7,910",상승5,+0.06%,"78,707",,KOSPI,476260
삼성 인버스 2X 구리 선물 ETN(H),"1,212",하락14,-1.14%,"10,030",,KOSPI,530064
RISE 테슬라고정테크100,"13,935",상승305,+2.24%,"28,278",,KOSPI,0047P0
PLUS 일본엔화초단기국채(합성),"10,060",하락30,-0.30%,"85,486",,KOSPI,489000
PLUS 애플채권혼합,"13,370",상승30,+0.22%,"12,279",,KOSPI,447660
ITF K-AI반도체코어테크,"18,990",상승670,+3.66%,"4,548",,KOSPI,0005G0
ACE 코스피,"40,065",상승10,+0.02%,"2,806",,KOSPI,305050
삼성 S&P500 TR ETN,"18,015",상승145,+0.81%,101,,KOSPI,530112
PLUS 200선물레버리지,"71,935",상승710,+1.00%,214,,KOSPI,253150
RISE 200고배당커버드콜ATM,"8,765",하락40,-0.45%,"5,630",,KOSPI,290080
TIGER 리츠부동산인프라채권,"4,850",상승5,+0.10%,"6,059",,KOSPI,341850
한진칼우,"33,400","하락1,350",-3.88%,"4,997",,KOSPI,18064K
KIWOOM KRX100,"8,490",상승40,+0.47%,"12,405",,KOSPI,100910
KB 레버리지 KOSDAQ 150 선물 ETN,"35,475",하락200,-0.56%,72,,KOSPI,580043
HANARO 코스닥150,"14,760",하락60,-0.40%,944,,KOSPI,304770
KODEX MSCI Korea,"25,300",상승185,+0.74%,581,,KOSPI,156080
한투 일본종합상사TOP5 ETN,"17,685",하락40,-0.23%,"13,263",,KOSPI,570100
ACE 2차전지&친환경차액티브,"7,685",상승90,+1.18%,"21,480",,KOSPI,385600
RISE 5대그룹주,"8,810",상승50,+0.57%,"1,042",,KOSPI,105780
PLUS K방산레버리지,"7,330",하락100,-1.35%,"62,624",,KOSPI,0104G0
TIGER 글로벌멀티에셋TIF액티브,"12,120",보합0,0.00%,"8,469",,KOSPI,440340
KC그린홀딩스,756,보합0,0.00%,0,,KOSPI,009440
LX하우시스우,"17,000",하락60,-0.35%,393,,KOSPI,108675
메리츠 레버리지 구리 선물 ETN(H),"17,525",상승385,+2.25%,23,,KOSPI,610028
KODEX 53-09 국고채액티브,"11,425",상승65,+0.57%,"5,294",,KOSPI,457700
PLUS 미국배당증가성장주데일리커버드콜,"9,700",상승5,+0.05%,"6,623",,KOSPI,494420
삼성 레버리지 구리 선물 ETN(H),"17,440",상승295,+1.72%,"7,147",,KOSPI,530063
N2 레버리지 구리 선물 ETN(H),"17,435",상승360,+2.11%,3,,KOSPI,550069
ACE 미국10년국채액티브(H),"10,255",상승5,+0.05%,"9,772",,KOSPI,0085N0
TIGER 200 산업재,"10,005",상승45,+0.45%,"6,999",,KOSPI,227550
KB 블룸버그 레버리지 천연가스 선물 ETN,"3,850",하락280,-6.78%,"49,121",,KOSPI,580055
하이트진로2우B,"15,310",하락40,-0.26%,"2,790",,KOSPI,000087
RISE 채권혼합,"71,530",상승70,+0.10%,"1,166",,KOSPI,183700
키움 레버리지 K방산 TOP5 ETN,"17,130",하락245,-1.41%,"4,132",,KOSPI,760023
KODEX 200exTOP,"19,010",상승10,+0.05%,249,,KOSPI,337150
메리츠 솔랙티브 -2X WTI원유 선물 ETN(H),"17,000",하락430,-2.47%,50,,KOSPI,610089
PLUS 우량회사채50,"121,420",하락5,0.00%,848,,KOSPI,239660
하나 반도체 ETN,"16,930",상승260,+1.56%,102,,KOSPI,700027
TIGER 코스닥150선물인버스,"3,105",상승10,+0.32%,"565,792",,KOSPI,250780
TIGER 은행,"12,810",상승175,+1.39%,"222,492",,KOSPI,091220
PLUS 미국테크TOP10,"22,530",상승450,+2.04%,"6,585",,KOSPI,461900
HANARO Fn전기&수소차,"9,355",상승70,+0.75%,"4,157",,KOSPI,381560
HANARO 글로벌럭셔리S&P(합성),"21,810",상승40,+0.18%,"1,214",,KOSPI,354350
삼성 코스피 200 TR ETN,"16,785",상승30,+0.18%,"28,913",,KOSPI,530117
신한 코스피 200 TR ETN,"16,775",상승105,+0.63%,190,,KOSPI,500085
KB S&P 인버스 2X WTI원유 선물 ETN B,"16,760",하락215,-1.27%,"15,751",,KOSPI,580069
PLUS 미국다우존스고배당주(합성 H),"18,155",상승50,+0.28%,"3,865",,KOSPI,213630
ACE 중국과창판STAR50,"10,435",상승170,+1.66%,"43,656",,KOSPI,416090
TIGER K게임,"6,410",하락40,-0.62%,"31,318",,KOSPI,300610
신한 블룸버그 인버스2X WTI원유선물 ETN B,"16,640",하락470,-2.75%,"5,925",,KOSPI,500094
KODEX 200가치저변동,"16,625",상승175,+1.06%,"2,632",,KOSPI,223190
하나 S&P 인버스 2X WTI원유 선물 ETN B,"16,540",하락345,-2.04%,120,,KOSPI,700030
에셋플러스 코리아대장장이액티브,"18,285",하락55,-0.30%,"1,164",,KOSPI,442090
KODEX iShares미국인플레이션국채액티브,"11,750",하락25,-0.21%,"28,857",,KOSPI,468370
ACE 미국IT인터넷(합성 H),"20,470",상승150,+0.74%,131,,KOSPI,280320
에셋플러스 코리아플랫폼액티브,"7,785",하락220,-2.75%,"11,281",,KOSPI,407820
쌍방울,620,상승138,+28.63%,"7,118,940",,KOSPI,102280
RISE V&S셀렉트밸류채권혼합,"13,515",상승140,+1.05%,"3,861",,KOSPI,241390
KIWOOM 200선물레버리지,"35,205",상승360,+1.03%,"80,176",,KOSPI,253250
넥센우,"4,480",보합0,0.00%,193,,KOSPI,005725
RISE 미국S&P배당킹,"11,095",하락95,-0.85%,"4,179",,KOSPI,460660
KoAct 브로드컴밸류체인액티브,"16,075","상승1,010",+6.70%,"97,963",,KOSPI,0051A0
대한제당우,"2,465",상승5,+0.20%,"18,059",,KOSPI,001795
TIGER KEDI혁신기업ESG30,"13,310",하락10,-0.08%,"3,517",,KOSPI,417630
ACE 차이나항셍테크,"8,855",상승5,+0.06%,"15,259",,KOSPI,371870
스타에스엠리츠,"2,035",보합0,0.00%,0,,KOSPI,204210
RISE 미국S&P원유생산기업(합성 H),"5,765",상승10,+0.17%,"6,142",,KOSPI,219390
한투 플래티넘 선물 ETN,"15,795",상승340,+2.20%,"3,223",,KOSPI,570052
ACE 러시아MSCI(합성),"8,535",보합0,0.00%,0,,KOSPI,265690
KODEX 200 중소형,"19,550",상승5,+0.03%,"9,210",,KOSPI,226980
KIWOOM 코스피100,"41,130",상승200,+0.49%,"2,872",,KOSPI,153270
메리츠 인버스 2X 미국채30년 ETN(H),"15,570",하락120,-0.76%,181,,KOSPI,610040
한국ANKOR유전,222,상승1,+0.45%,"157,347",,KOSPI,152550
미래에셋 2X 미국채울트라30년 선물 ETN,"7,770",상승60,+0.78%,14,,KOSPI,520064
에셋플러스 글로벌일등기업포커스10액티브,"19,400",상승560,+2.97%,"5,974",,KOSPI,477490
ACE 차이나AI빅테크TOP2+액티브,"11,055",상승135,+1.24%,"26,384",,KOSPI,0087F0
KIWOOM K-반도체북미공급망,"11,895",상승155,+1.32%,944,,KOSPI,488210
ACE MSCI멕시코(합성),"17,180",상승210,+1.24%,"1,041",,KOSPI,291130
RISE 200금융,"16,440",상승130,+0.80%,"9,439",,KOSPI,284980
하나 인버스 2X 천연가스 선물 ETN(H),"15,420","상승1,075",+7.49%,"12,099",,KOSPI,700032
메리츠 -2X 천연가스 선물 ETN(H),"15,415",상승980,+6.79%,"22,685",,KOSPI,610096
한투 S&P500 VIX S/T선물 ETN(H) B,"15,395",하락935,-5.73%,"6,325",,KOSPI,570114
KODEX 모멘텀주,"21,960",상승165,+0.76%,"1,133",,KOSPI,275280
에셋플러스 글로벌대장장이액티브,"24,680",상승720,+3.01%,312,,KOSPI,433220
VITA MZ소비액티브,"10,165",하락310,-2.96%,"6,606",,KOSPI,422260
N2 인버스 2X 천연가스 선물 ETN,"15,245",상승910,+6.35%,391,,KOSPI,550100
ACE 미국배당퀄리티채권혼합50,"10,880",하락5,-0.05%,"11,728",,KOSPI,0049K0
RISE 미국고정배당우선증권,"12,175",하락115,-0.94%,"3,472",,KOSPI,354240
TIGER 리츠부동산인프라10채권혼합액티브,"10,105",하락15,-0.15%,"22,201",,KOSPI,0086C0
미래에셋 S&P 유럽탄소배출권 선물 ETN,"15,150",보합0,0.00%,0,,KOSPI,520043
파워 K-주주가치액티브,"13,760",하락65,-0.47%,68,,KOSPI,491510
RISE 헬스케어채권혼합,"12,610",하락90,-0.71%,"34,923",,KOSPI,253290
KIWOOM 독일DAX,"16,810",하락70,-0.41%,"13,216",,KOSPI,411860
신한 인버스 콩 선물 ETN(H),"7,525",상승150,+2.03%,2,,KOSPI,500024
삼성 항셍테크 TR ETN(H) B,"15,025",보합0,0.00%,0,,KOSPI,530121
KODEX 한중반도체(합성),"24,950",상승340,+1.38%,89,,KOSPI,450190
RISE 테슬라애플아마존채권혼합,"16,625",상승145,+0.88%,"10,245",,KOSPI,449580
ITF 200,"54,405",상승120,+0.22%,123,,KOSPI,472840
PLUS 국고채30년액티브,"107,160",상승790,+0.74%,396,,KOSPI,451600
TIGER 퓨처모빌리티액티브,"9,420",상승365,+4.03%,"8,126",,KOSPI,387280
RISE TDF2040액티브,"14,875",상승115,+0.78%,"4,858",,KOSPI,442560
메리츠 레버리지 멕시코 페소화 ETN,"29,745",하락190,-0.63%,1,,KOSPI,610081
메리츠 인버스 2X 미국채10년 ETN(H),"14,835",보합0,0.00%,0,,KOSPI,610025
한투 구리 선물 ETN,"14,740",상승35,+0.24%,3,,KOSPI,570071
TIGER 일본반도체FACTSET,"15,480",상승150,+0.98%,"7,562",,KOSPI,465660
HANARO 미국S&P500,"18,375",상승130,+0.71%,"2,919",,KOSPI,432840
TREX 펀더멘탈 200,"58,670",상승585,+1.01%,2,,KOSPI,145850
RISE 차이나테크TOP10위클리타겟커버드콜,"10,475",상승50,+0.48%,"36,029",,KOSPI,0094L0
TRUSTON 주주가치액티브,"17,420",상승60,+0.35%,"4,917",,KOSPI,472720
한투 베트남 VN30 선물 ETN(H),"14,610",상승100,+0.69%,21,,KOSPI,570063
RISE 배터리 리사이클링,"10,070",상승70,+0.70%,"15,863",,KOSPI,446700
KODEX 미국S&P500유틸리티,"15,205",상승35,+0.23%,"3,122",,KOSPI,463640
KODEX 가치주,"16,040",상승75,+0.47%,"1,055",,KOSPI,275290
PLUS 차이나AI테크TOP10,"11,535",상승60,+0.52%,"18,212",,KOSPI,0047N0
HANARO 바이오코리아액티브,"15,175",하락340,-2.19%,"32,445",,KOSPI,498050
RISE 미국양자컴퓨팅,"16,000",상승530,+3.43%,"10,251",,KOSPI,0018Z0
TIGER 차이나항셍30,"23,990",상승515,+2.19%,"2,877",,KOSPI,117690
KODEX 코스닥글로벌,"14,355",하락25,-0.17%,"2,540",,KOSPI,461450
KODEX WTI원유선물인버스(H),"4,300",하락15,-0.35%,"58,858",,KOSPI,271050
삼성 나스닥 100 TR ETN,"14,275",상승250,+1.78%,"5,955",,KOSPI,530120
ACE 애플밸류체인액티브,"14,255",상승240,+1.71%,"29,239",,KOSPI,483420
TIGER 일본TOPIX(합성 H),"28,330",하락615,-2.12%,"1,391",,KOSPI,195920
KB 인버스 2X 콩 선물 ETN,"28,310",상승10,+0.04%,5,,KOSPI,580054
KODEX 유럽명품TOP10 STOXX,"11,295",보합0,0.00%,"4,828",,KOSPI,456250
N2 인버스 2X 코스닥150 선물 ETN,"14,105",상승925,+7.02%,293,,KOSPI,550098
KODEX 미국ETF산업Top10 Indxx,"16,590",하락240,-1.43%,"13,999",,KOSPI,428560
FOCUS 200,"46,785",상승170,+0.36%,900,,KOSPI,0098Z0
한투 S&P 인버스 2X 엔달러 선물 ETN(H),"14,015",상승30,+0.21%,14,,KOSPI,570099
에이리츠,"3,130",보합0,0.00%,0,,KOSPI,140910
신한 인버스 코스닥 150 선물 ETN,"6,965",상승30,+0.43%,5,,KOSPI,500063
삼성 iSelect 조선 TOP10 TR ETN,"13,905",하락290,-2.04%,"6,083",,KOSPI,530139
미래에셋 인버스 코스닥150 선물 ETN,"6,945",상승40,+0.58%,717,,KOSPI,520040
TIGER S&P글로벌인프라(합성),"17,290",상승235,+1.38%,507,,KOSPI,269370
TIGER 글로벌자원생산기업(합성 H),"16,195",상승155,+0.97%,437,,KOSPI,276000
HK 베스트일레븐액티브,"14,455",상승295,+2.08%,233,,KOSPI,391670
KIWOOM 코스닥150,"7,380",하락30,-0.40%,"260,546",,KOSPI,316670
FOCUS ESG리더스,"15,250",보합0,0.00%,0,,KOSPI,285690
메리츠 KAP 레버리지 중국 위안화 ETN,"27,445",하락35,-0.13%,6,,KOSPI,610072
메리츠 인버스 미국채30년 ETN(H),"13,660",보합0,0.00%,0,,KOSPI,610039
미래에셋 인버스 코스피200 선물 ETN,"6,815",하락15,-0.22%,"19,872",,KOSPI,520038
TIGER LG그룹+펀더멘털,"8,610",상승10,+0.12%,"18,357",,KOSPI,138530
신한 인버스 코스피 200 선물 ETN,"6,795",하락65,-0.95%,"1,442",,KOSPI,500061
KoAct 미국바이오헬스케어액티브,"10,860",상승230,+2.16%,"295,456",,KOSPI,0113G0
KODEX 대만테크고배당다우존스,"10,055",상승35,+0.35%,"54,197",,KOSPI,487950
ACE 코리아밸류업,"15,910",상승170,+1.08%,262,,KOSPI,496120
삼양사우,"36,500",하락400,-1.08%,605,,KOSPI,145995
RISE 엔비디아고정테크100,"11,245",상승120,+1.08%,"10,248",,KOSPI,0093B0
솔루스첨단소재2우B,"3,570",하락90,-2.46%,"33,164",,KOSPI,33637L
1Q 차이나H(H),"16,690",상승170,+1.03%,92,,KOSPI,472350
KODEX 아시아AI반도체exChina액티브,"26,700",상승830,+3.21%,"8,779",,KOSPI,446690
KODEX 미국클린에너지나스닥,"8,335",상승165,+2.02%,"8,627",,KOSPI,419420
한투 블룸버그 인도네시아 대표원자재 ETN,"13,320",상승320,+2.46%,354,,KOSPI,570085
RISE 중국MSCI China(H),"11,020",상승130,+1.19%,"4,086",,KOSPI,310080
KODEX 미국S&P500필수소비재,"12,010",하락185,-1.52%,"42,491",,KOSPI,453630
KODEX 기후변화솔루션,"14,655",상승110,+0.76%,"1,098",,KOSPI,404260
KB 인버스 2X 나스닥 100 ETN,"2,185",하락85,-3.74%,"272,586",,KOSPI,580014
미래에셋 인도네시아 Top5 ETN,"13,100",상승20,+0.15%,32,,KOSPI,520061
KODEX 필수소비재,"8,185",하락135,-1.62%,"23,385",,KOSPI,266410
ACE 글로벌브랜드TOP10,"20,115",상승65,+0.32%,918,,KOSPI,435040
미래에셋 -2X 미국 AI TOP3 ETN,"13,020",하락10,-0.08%,"1,496",,KOSPI,520085
TIGER 농산물선물Enhanced(H),"5,205",보합0,0.00%,"18,420",,KOSPI,137610
SOL KRX300,"26,000",상승475,+1.86%,32,,KOSPI,292500
ACE 미국중심중소형제조업,"11,305",상승200,+1.80%,"2,272",,KOSPI,0008E0
TIGER 탄소효율그린뉴딜,"12,995",상승70,+0.54%,"2,639",,KOSPI,376410
NPC우,"2,460",하락35,-1.40%,"13,078",,KOSPI,004255
메리츠 인버스 미국채10년 ETN(H),"12,935",보합0,0.00%,0,,KOSPI,610024
마이티 바이오시밀러&CDMO액티브,"11,085",하락390,-3.40%,"12,389",,KOSPI,0001P0
삼성 일본니케이225선물 ETN(H),"12,770",하락50,-0.39%,2,,KOSPI,530123
JW중외제약2우B,"60,700",상승300,+0.50%,10,,KOSPI,001067
KODEX 운송,"5,530",하락5,-0.09%,"16,411",,KOSPI,140710
TIGER KRX300,"25,430",상승180,+0.71%,"1,943",,KOSPI,292160
KODEX 미국S&P500경기소비재,"18,150",상승185,+1.03%,"1,346",,KOSPI,453660
KB 차이나 과창판 STAR 50 ETN,"12,695",상승75,+0.59%,14,,KOSPI,580050
메리츠 인버스 국채30년 ETN,"12,685",하락135,-1.05%,60,,KOSPI,610009
ACE TDF2030액티브,"11,030",상승90,+0.82%,"8,876",,KOSPI,0021D0
ACE 삼성그룹동일가중,"25,310",하락195,-0.76%,"1,191",,KOSPI,131890
TIGER 미국달러선물레버리지,"18,000",하락90,-0.50%,"9,245",,KOSPI,261110
메리츠 멕시코 페소화 ETN,"12,540",상승15,+0.12%,7,,KOSPI,610080
KIWOOM 블루칩,"11,365",상승20,+0.18%,305,,KOSPI,104520
신한 인버스 2X 다우존스지수 선물 ETN(H),"1,248",하락5,-0.40%,361,,KOSPI,500028
대신 천연가스 선물 ETN(H),"4,150",하락150,-3.49%,994,,KOSPI,510016
KIWOOM K-테크TOP10,"17,750",상승200,+1.14%,"8,291",,KOSPI,469790
TIMEFOLIO 글로벌바이오액티브,"10,800",하락20,-0.18%,"42,291",,KOSPI,485810
TIMEFOLIO K이노베이션액티브,"9,495",하락110,-1.15%,"2,708",,KOSPI,385710
대상홀딩스우,"13,500",하락340,-2.46%,"12,140",,KOSPI,084695
파워 고배당저변동성,"45,545",하락440,-0.96%,"1,810",,KOSPI,192720
KODEX 혁신기술테마액티브,"20,480",하락160,-0.78%,"14,199",,KOSPI,364690
ACE 장기자산배분액티브,"12,285",상승115,+0.94%,"2,677",,KOSPI,0021C0
BNK 2차전지양극재,"5,835",상승30,+0.52%,"62,280",,KOSPI,466810
LX홀딩스1우,"8,350",하락40,-0.48%,762,,KOSPI,38380K
메리츠 KAP 중국 위안화 ETN,"12,195",상승20,+0.16%,12,,KOSPI,610071
에셋플러스 글로벌영에이지액티브,"19,520",상승165,+0.85%,275,,KOSPI,451150
ACE 마이크로소프트밸류체인액티브,"12,725",상승180,+1.43%,"13,944",,KOSPI,483330
하나 인버스 2X 콩 선물 ETN(H),"12,065",하락105,-0.86%,41,,KOSPI,700014
한투 S&P 유럽탄소배출권 선물 ETN(H),"12,060",상승20,+0.17%,3,,KOSPI,570074
HANARO KOFR금리액티브(합성),"109,210",상승5,0.00%,39,,KOSPI,453060
메리츠 S&P 유럽탄소배출권 선물 ETN(H),"12,000",보합0,0.00%,0,,KOSPI,610030
메리츠 미국채10년 ETN,"12,000",상승15,+0.13%,5,,KOSPI,610074
RISE 미국은행TOP10,"11,395",상승70,+0.62%,"10,903",,KOSPI,0013P0
대신 인버스 2X 코스닥 150 선물 ETN,"3,960",상승45,+1.15%,"14,986",,KOSPI,510027
마이티 코스피100,"42,410",상승235,+0.56%,26,,KOSPI,159800
RISE 국채선물10년,"54,405",상승150,+0.28%,39,,KOSPI,295000
삼성 구리 선물 ETN(H),"11,845",상승125,+1.07%,"3,608",,KOSPI,530095
PLUS 일본반도체소부장,"16,895",상승140,+0.84%,"5,434",,KOSPI,464920
WON AI ESG액티브,"14,740",상승210,+1.45%,"187,801",,KOSPI,413930
TIGER 이머징마켓MSCI레버리지(합성 H),"11,125",상승120,+1.09%,54,,KOSPI,225060
에셋플러스 인도일등기업포커스20액티브,"10,900",하락45,-0.41%,235,,KOSPI,0002C0
RISE 미국고배당다우존스TOP10,"10,680",하락115,-1.07%,"231,140",,KOSPI,0115C0
KB 인버스 2X KOSDAQ 150 선물 ETN,"3,915",상승25,+0.64%,"505,087",,KOSPI,580044
TIGER MSCI KOREA ESG리더스,"15,040",상승100,+0.67%,"5,310",,KOSPI,289260
메리츠 블룸버그 2X 천연가스선물 ETN(H) B,"3,340",하락255,-7.09%,"5,530",,KOSPI,610067
HANARO 탄소효율그린뉴딜,"12,920",상승80,+0.62%,"3,028",,KOSPI,375760
메리츠 국채5년 ETN,"11,585",하락10,-0.09%,1,,KOSPI,610049
대신 KOSPI200인덱스 X클래스,"10,050",상승55,+0.55%,"1,064",,KOSPI,0106J0
유진 챔피언중단기크레딧 X클래스,"9,960",보합0,0.00%,105,,KOSPI,0120X0
신한 코스닥 150 TR ETN,"11,545",하락70,-0.60%,5,,KOSPI,500086
KB 레버리지 미국채 10년 ETN,"23,060",상승135,+0.59%,2,,KOSPI,580060
삼성 KRX 2차전지 TOP10 TR ETN,"11,520",보합0,0.00%,119,,KOSPI,530137
KIWOOM 물가채KIS,"115,185",상승120,+0.10%,434,,KOSPI,430500
KB 미국채 10년 ETN,"11,510",상승15,+0.13%,183,,KOSPI,580059
HANARO Fn K-게임,"3,830",상승5,+0.13%,"13,592",,KOSPI,395280
KODEX 미국S&P500커뮤니케이션,"19,150",상승80,+0.42%,"12,075",,KOSPI,463690
TIGER MKF배당귀족,"16,395",상승5,+0.03%,"5,860",,KOSPI,445910
메리츠 미국채30년 ETN,"11,470",상승70,+0.61%,3,,KOSPI,610077
KODEX 웹툰&드라마,"2,940",하락35,-1.18%,"37,599",,KOSPI,395150
신한 S&P 레버리지 유로 선물 ETN(H),"11,450",보합0,0.00%,0,,KOSPI,500080
신한 S&P 유로 선물 ETN(H),"11,425",상승5,+0.04%,4,,KOSPI,500078
키움 레버리지 바이오TOP10 ETN,"22,845",하락655,-2.79%,"14,225",,KOSPI,760015
코오롱글로벌우,"15,400",보합0,0.00%,368,,KOSPI,003075
KIWOOM 미국대형주500월간목표헤지액티브,"10,340",상승40,+0.39%,"55,850",,KOSPI,0084E0
KB 코스닥 150 TR ETN,"11,360",하락295,-2.53%,4,,KOSPI,580065
대덕1우,"9,360",상승130,+1.41%,"3,193",,KOSPI,00806K
메리츠 국채3년 ETN,"11,315",보합0,0.00%,0,,KOSPI,610045
TIMEFOLIO K신재생에너지액티브,"16,155",상승330,+2.09%,"3,972",,KOSPI,404120
메리츠 레버리지 인도 루피화 ETN,"22,555",보합0,0.00%,0,,KOSPI,610083
키움 레버리지 리츠부동산인프라 ETN,"22,530",상승30,+0.13%,1,,KOSPI,760020
TIGER 미국캐시카우100,"14,065",하락55,-0.39%,"4,954",,KOSPI,465670
KODEX 멀티팩터,"18,705",상승75,+0.40%,22,,KOSPI,337120
VITA 밸류알파액티브,"16,000",하락255,-1.57%,14,,KOSPI,452440
삼성 인버스 2X S&P500 선물 ETN,"11,190",하락205,-1.80%,244,,KOSPI,530114
KODEX MSCI KOREA ESG유니버설,"15,970",상승80,+0.50%,23,,KOSPI,289040
KIWOOM 미국S&P500 TOP10&배당다우비중전환,"10,160",상승120,+1.20%,"151,848",,KOSPI,0127V0
미래에셋 레버리지 옥수수 선물 ETN,"11,160",상승50,+0.45%,600,,KOSPI,520046
메리츠 3X 레버리지 국채3년 ETN,"22,285",보합0,0.00%,0,,KOSPI,610055
메리츠 3X 레버리지 국채5년 ETN,"22,245",보합0,0.00%,0,,KOSPI,610057
메리츠 인버스 국채10년 ETN,"11,065",하락15,-0.14%,2,,KOSPI,610020
RISE 코리아밸류업위클리고정커버드콜,"11,645",상승70,+0.60%,"61,955",,KOSPI,0094M0
삼성 미국다우존스 TR ETN,"11,045",상승15,+0.14%,3,,KOSPI,530127
RISE 주식혼합,"55,210",상승345,+0.63%,3,,KOSPI,183710
한투 인버스 2X 구리 선물 ETN,"11,000",하락270,-2.40%,335,,KOSPI,570073
KB 레버리지 미국채 10년 선물 ETN,"21,910",하락5,-0.02%,3,,KOSPI,580063
HANARO Fn5G산업,"19,880",상승420,+2.16%,802,,KOSPI,367740
TREX 200,"54,660",상승380,+0.70%,21,,KOSPI,108590
RISE 미국천연가스밸류체인,"10,900",보합0,0.00%,"4,418",,KOSPI,0036Z0
태양금속우,"3,300",하락85,-2.51%,"17,740",,KOSPI,004105
RISE 유로스탁스50(H),"15,535",하락40,-0.26%,"2,943",,KOSPI,379790
BNK 미래전략기술액티브,"18,105",하락95,-0.52%,"6,276",,KOSPI,457930
유유제약1우,"4,790",상승45,+0.95%,"9,287",,KOSPI,000225
메리츠 인도 루피화 ETN,"10,855",상승5,+0.05%,5,,KOSPI,610082
PLUS 미국로보택시,"12,050",상승595,+5.19%,"24,732",,KOSPI,0078V0
메리츠 천연가스 선물 ETN(H),"10,830",하락400,-3.56%,"1,912",,KOSPI,610094
KIWOOM 미국달러선물레버리지,"16,920",하락90,-0.53%,"1,379",,KOSPI,225800
신한 S&P 인버스 유로 선물 ETN(H),"10,770",하락5,-0.05%,5,,KOSPI,500079
KODEX 코스닥150롱코스피200숏선물,"7,170",하락55,-0.76%,"29,748",,KOSPI,360150
KB 미국채 30년 ETN,"10,725",상승60,+0.56%,72,,KOSPI,580061
메리츠 3X 레버리지 국채10년 ETN,"21,450",상승105,+0.49%,"2,136",,KOSPI,610059
키움 리츠부동산인프라 ETN,"10,705",상승10,+0.09%,1,,KOSPI,760019
ACE 글로벌AI맞춤형반도체,"12,585",상승535,+4.44%,"9,298",,KOSPI,494340
KODEX KTOP30,"21,315",상승200,+0.95%,143,,KOSPI,229720
RISE 미국AI클라우드인프라,"10,610",상승615,+6.15%,"179,408",,KOSPI,0127R0
키움 인버스 2X K방산 TOP5 ETN,"21,185",상승80,+0.38%,"48,879",,KOSPI,760024
신한 레버리지 Russell 2000 ETN B,"10,585",상승245,+2.37%,458,,KOSPI,500097
미래에셋 인버스 2X 은 선물 ETN B,"10,575",하락695,-6.17%,"68,561",,KOSPI,520093
KIWOOM 미국S&P500&배당다우존스비중전환,"10,070",상승35,+0.35%,"63,507",,KOSPI,0127T0
삼성 블룸버그 WTI원유 선물 ETN B,"10,550",상승140,+1.34%,7,,KOSPI,530132
SOL 머니마켓액티브,"52,155",하락10,-0.02%,"10,084",,KOSPI,484890
TIGER MSCI KOREA ESG유니버설,"15,960",하락5,-0.03%,4,,KOSPI,289250
KIWOOM 미국달러SOFR금리액티브(합성),"13,000",하락25,-0.19%,737,,KOSPI,460270
대신 밀 선물 ETN(H),"5,245",보합0,0.00%,99,,KOSPI,510015
메리츠 KAP 일본 엔화 ETN,"10,455",하락25,-0.24%,66,,KOSPI,610068
RISE 국채30년레버리지(합성),"20,870",상승260,+1.26%,417,,KOSPI,451670
신한 인버스 2X Russell 2000 ETN B,"10,385",하락310,-2.90%,"1,085",,KOSPI,500098
1Q 미국우주항공테크,"10,340",상승335,+3.35%,"235,886",,KOSPI,0131V0
PLUS 고배당저변동50,"15,870",하락70,-0.44%,"7,339",,KOSPI,251590
메리츠 인버스 3X 일본 국채 10년 ETN,"20,620",하락120,-0.58%,275,,KOSPI,610093
키움 KPOP ETN,"10,285",하락305,-2.88%,146,,KOSPI,760006
PLUS K방산소부장,"8,570",하락10,-0.12%,"17,957",,KOSPI,0090B0
RISE 우량업종대표주,"17,130",상승5,+0.03%,976,,KOSPI,140580
더제이 중소형포커스액티브,"10,265",상승100,+0.98%,"1,107",,KOSPI,0053M0
ACE BYD밸류체인액티브,"12,075",상승35,+0.29%,"11,254",,KOSPI,0079X0
SOL 200 Top10,"11,390",하락130,-1.13%,"9,215",,KOSPI,411540
한투 인버스 2X 일본 엔선물 ETN,"10,235",보합0,0.00%,0,,KOSPI,570096
KIWOOM 미국달러선물인버스2X,"4,225",상승15,+0.36%,"14,149",,KOSPI,230480
ACE 미국친환경그린테마,"11,350",상승160,+1.43%,"2,571",,KOSPI,391600
KB 인버스 2X 항셍테크 선물 ETN,"3,400",하락25,-0.73%,"26,412",,KOSPI,580019
마이티 200TR,"20,400",상승125,+0.62%,"3,433",,KOSPI,0112X0
메리츠 인버스 국채5년 ETN,"10,200",보합0,0.00%,0,,KOSPI,610051
신한 S&P 인버스 2X 유로 선물 ETN(H),"10,190",상승5,+0.05%,12,,KOSPI,500081
SOL 차이나소비트렌드,"10,170",상승140,+1.40%,"107,939",,KOSPI,0131A0
메리츠 인버스 일본 국채 10년 ETN,"10,155",보합0,0.00%,0,,KOSPI,610092
