종목명,현재가,전일비,등락률,거래량,거래대금,market,code
브이원텍,"5,910",하락160,-2.64%,"238,275",,KOSDAQ,251630
대정화금,"13,100",상승30,+0.23%,"11,652",,KOSDAQ,120240
KNN,710,상승4,+0.57%,"96,625",,KOSDAQ,058400
포바이포,"8,410",상승130,+1.57%,"120,955",,KOSDAQ,389140
스톤브릿지벤처스,"5,170",하락60,-1.15%,"40,439",,KOSDAQ,330730
케이엔더블유,"5,830",하락40,-0.68%,"23,439",,KOSDAQ,105330
제이엔케이글로벌,"4,020",하락5,-0.12%,"70,801",,KOSDAQ,126880
해성에어로보틱스,"8,350",하락30,-0.36%,"271,324",,KOSDAQ,059270
SM Life Design,"2,025",하락35,-1.70%,"460,097",,KOSDAQ,063440
나이스디앤비,"6,050",상승30,+0.50%,"15,566",,KOSDAQ,130580
이브이첨단소재,"1,563",상승3,+0.19%,"290,382",,KOSDAQ,131400
케이엔에스,"10,610",보합0,0.00%,"16,058",,KOSDAQ,432470
코리아나,"2,325",하락15,-0.64%,"174,938",,KOSDAQ,027050
제이피아이헬스케어,"18,180",하락10,-0.05%,"43,478",,KOSDAQ,0010V0
엑스페릭스,"2,780",하락20,-0.71%,"169,770",,KOSDAQ,317770
이엘씨,"7,560",하락120,-1.56%,"18,031",,KOSDAQ,041520
노랑풍선,"5,470",보합0,0.00%,"580,229",,KOSDAQ,104620
서한,909,상승18,+2.02%,"218,943",,KOSDAQ,011370
HC홈센타,718,하락1,-0.14%,"19,037",,KOSDAQ,060560
남화산업,"4,450",상승55,+1.25%,"2,131",,KOSDAQ,111710
컴퍼니케이,"5,860",하락40,-0.68%,"140,817",,KOSDAQ,307930
삼보모터스,"3,985",상승15,+0.38%,"49,780",,KOSDAQ,053700
씨티케이,"4,700",하락10,-0.21%,"26,888",,KOSDAQ,260930
지앤비에스 에코,"2,855",상승50,+1.78%,"56,026",,KOSDAQ,382800
이녹스,"9,670",상승40,+0.42%,"13,060",,KOSDAQ,088390
위메이드플레이,"8,580",하락10,-0.12%,"19,396",,KOSDAQ,123420
성도이엔지,"5,850",상승100,+1.74%,"52,261",,KOSDAQ,037350
녹십자엠에스,"4,160",하락10,-0.24%,"46,693",,KOSDAQ,142280
제이스텍,"5,170",하락80,-1.52%,"44,976",,KOSDAQ,090470
레이언스,"5,440",상승160,+3.03%,"17,956",,KOSDAQ,228850
정다운,"2,755",상승25,+0.92%,"161,459",,KOSDAQ,208140
팅크웨어,"8,100",상승80,+1.00%,"26,995",,KOSDAQ,084730
HRS,"5,500",상승50,+0.92%,"70,897",,KOSDAQ,036640
샤페론,"1,945",상승25,+1.30%,"1,253,095",,KOSDAQ,378800
와이엠텍,"8,200",상승50,+0.61%,"10,686",,KOSDAQ,273640
3S,"1,694",상승17,+1.01%,"164,866",,KOSDAQ,060310
링네트,"4,030",하락30,-0.74%,"51,890",,KOSDAQ,042500
아이비김영,"1,998",상승17,+0.86%,"17,329",,KOSDAQ,339950
SV인베스트먼트,"1,650",상승24,+1.48%,"118,840",,KOSDAQ,289080
트루엔,"8,130",상승50,+0.62%,"15,488",,KOSDAQ,417790
아이에스티이,"9,500",상승890,+10.34%,"5,862,207",,KOSDAQ,212710
오파스넷,"6,840",하락40,-0.58%,"34,218",,KOSDAQ,173130
이닉스,"9,830",상승50,+0.51%,"12,265",,KOSDAQ,452400
한국선재,"3,485",상승5,+0.14%,"79,416",,KOSDAQ,025550
유니크,"4,580",상승10,+0.22%,"38,436",,KOSDAQ,011320
유라테크,"7,670",상승30,+0.39%,"16,288",,KOSDAQ,048430
SCL사이언스,"2,600",상승115,+4.63%,"63,046",,KOSDAQ,246960
큐라티스,"1,079",상승2,+0.19%,"727,626",,KOSDAQ,348080
인크로스,"6,870",보합0,0.00%,"11,573",,KOSDAQ,216050
DXVX,"1,788",하락76,-4.08%,"162,241",,KOSDAQ,180400
셀바이오휴먼텍,"9,420",상승940,+11.08%,"150,453",,KOSDAQ,318160
위드텍,"8,640",상승130,+1.53%,"16,440",,KOSDAQ,348350
엔에프씨,"4,925",하락10,-0.20%,"52,158",,KOSDAQ,265740
유니테크노,"3,595",상승40,+1.13%,"234,033",,KOSDAQ,241690
FSN,"2,010",하락20,-0.99%,"110,552",,KOSDAQ,214270
레이,"5,620",상승140,+2.55%,"239,420",,KOSDAQ,228670
세원물산,"10,500",하락10,-0.10%,"5,073",,KOSDAQ,024830
아진엑스텍,"8,970",상승70,+0.79%,"244,803",,KOSDAQ,059120
에이에스텍,"15,450",상승50,+0.32%,"9,205",,KOSDAQ,453860
데이타솔루션,"5,380",상승230,+4.47%,"490,346",,KOSDAQ,263800
참좋은여행,"6,230",상승70,+1.14%,"201,024",,KOSDAQ,094850
모비스,"2,705",하락15,-0.55%,"1,473,449",,KOSDAQ,250060
유성티엔에스,"2,345",상승25,+1.08%,"12,756",,KOSDAQ,024800
딥노이드,"3,845",하락70,-1.79%,"87,732",,KOSDAQ,315640
가온그룹,"4,800",하락120,-2.44%,"153,648",,KOSDAQ,078890
대성창투,"1,604",하락16,-0.99%,"131,272",,KOSDAQ,027830
토마토시스템,"5,540",상승40,+0.73%,"47,626",,KOSDAQ,393210
코츠테크놀로지,"16,430",상승30,+0.18%,"44,827",,KOSDAQ,448710
에이텍,"10,450",상승240,+2.35%,"43,180",,KOSDAQ,045660
폴라리스AI파마,"6,390",상승60,+0.95%,"44,946",,KOSDAQ,041910
네오티스,"6,190",상승250,+4.21%,"342,759",,KOSDAQ,085910
위더스제약,"6,520",상승70,+1.09%,"20,350",,KOSDAQ,330350
LK삼양,"1,215",상승17,+1.42%,"1,343,995",,KOSDAQ,225190
에이비프로바이오,300,하락4,-1.32%,"4,077,538",,KOSDAQ,195990
부방,"1,420",상승11,+0.78%,"63,662",,KOSDAQ,014470
에스엠씨지,"4,245",상승140,+3.41%,"90,966",,KOSDAQ,460870
비트맥스,"2,260",상승140,+6.60%,"1,496,041",,KOSDAQ,377030
HLB제넥스,"2,880",하락45,-1.54%,"31,270",,KOSDAQ,187420
노을,"2,270",하락20,-0.87%,"815,869",,KOSDAQ,376930
시공테크,"4,180",하락5,-0.12%,"104,930",,KOSDAQ,020710
코아스템켐온,"1,581",상승57,+3.74%,"1,010,811",,KOSDAQ,166480
유비벨록스,"5,650",상승30,+0.53%,"23,676",,KOSDAQ,089850
APS,"4,180",상승80,+1.95%,"18,925",,KOSDAQ,054620
제이씨현시스템,"4,330",상승45,+1.05%,"89,042",,KOSDAQ,033320
아미노로직스,941,상승10,+1.07%,"66,703",,KOSDAQ,074430
와이제이링크,"2,905",상승250,+9.42%,"2,770,383",,KOSDAQ,209640
지오엘리먼트,"6,540",상승130,+2.03%,"25,056",,KOSDAQ,311320
한국컴퓨터,"5,130",상승50,+0.98%,"20,463",,KOSDAQ,054040
엠오티,"7,110",상승150,+2.16%,"98,292",,KOSDAQ,413390
드림시큐리티,"1,720",상승24,+1.42%,"235,251",,KOSDAQ,203650
앱튼,417,상승2,+0.48%,"1,114,275",,KOSDAQ,270520
M83,"10,190",상승180,+1.80%,"113,457",,KOSDAQ,476080
지아이텍,"2,080",상승10,+0.48%,"65,355",,KOSDAQ,382480
내츄럴엔도텍,"2,575",상승245,+10.52%,"210,109",,KOSDAQ,168330
세토피아,"5,400",보합0,0.00%,0,,KOSDAQ,222810
비트컴퓨터,"4,910",상승65,+1.34%,"81,118",,KOSDAQ,032850
화성밸브,"7,840",상승80,+1.03%,"25,648",,KOSDAQ,039610
아이큐어,"2,170",보합0,0.00%,0,,KOSDAQ,175250
오리엔트정공,"2,565",상승85,+3.43%,"1,290,261",,KOSDAQ,065500
제로투세븐,"4,060",상승10,+0.25%,"8,566",,KOSDAQ,159580
에스엠코어,"4,055",상승80,+2.01%,"73,727",,KOSDAQ,007820
키이스트,"4,125",하락145,-3.40%,"63,876",,KOSDAQ,054780
제일엠앤에스,"3,935",보합0,0.00%,0,,KOSDAQ,412540
한울소재과학,"2,750",상승55,+2.04%,"86,836",,KOSDAQ,091440
싸이토젠,"3,490",상승75,+2.20%,"55,751",,KOSDAQ,217330
키스트론,"4,505",상승125,+2.85%,"76,403",,KOSDAQ,475430
서플러스글로벌,"2,170",하락5,-0.23%,"15,939",,KOSDAQ,140070
센코,"2,120",하락25,-1.17%,"59,891",,KOSDAQ,347000
팬스타엔터프라이즈,692,상승23,+3.44%,"490,877",,KOSDAQ,054300
신신제약,"5,260",보합0,0.00%,"15,078",,KOSDAQ,002800
피에스텍,"4,140",상승80,+1.97%,"19,120",,KOSDAQ,002230
대창솔루션,"2,165",상승65,+3.10%,"280,451",,KOSDAQ,096350
에이프로,"5,500",보합0,0.00%,"16,504",,KOSDAQ,262260
NPX,"8,040",보합0,0.00%,0,,KOSDAQ,222160
파라택시스코리아,903,상승1,+0.11%,"516,736",,KOSDAQ,288330
퀀타매트릭스,"4,040",하락35,-0.86%,"60,525",,KOSDAQ,317690
팬젠,"5,840",하락30,-0.51%,"4,237",,KOSDAQ,222110
일신바이오,"1,781",상승8,+0.45%,"2,100,483",,KOSDAQ,068330
위지트,663,상승22,+3.43%,"448,138",,KOSDAQ,036090
차백신연구소,"2,915",상승65,+2.28%,"109,474",,KOSDAQ,261780
지에프씨생명과학,"14,900",하락200,-1.32%,"46,692",,KOSDAQ,388610
폴라리스세원,"1,115",상승8,+0.72%,"134,997",,KOSDAQ,234100
우리넷,"7,230",하락10,-0.14%,"35,255",,KOSDAQ,115440
피제이전자,"5,190",상승30,+0.58%,"12,704",,KOSDAQ,006140
라이온켐텍,"2,165",하락10,-0.46%,"25,065",,KOSDAQ,171120
데이원컴퍼니,"5,630",보합0,0.00%,"6,804",,KOSDAQ,373160
아이엘,"2,715",하락15,-0.55%,"151,688",,KOSDAQ,307180
비투엔,"1,302",하락20,-1.51%,"112,939",,KOSDAQ,307870
에스퓨얼셀,"11,100",상승40,+0.36%,"19,036",,KOSDAQ,288620
JW신약,"1,451",상승6,+0.42%,"50,704",,KOSDAQ,067290
TJ미디어,"5,550",하락80,-1.42%,"6,887",,KOSDAQ,032540
메가터치,"3,720",상승25,+0.68%,"83,643",,KOSDAQ,446540
아크솔루션스,"4,425",보합0,0.00%,0,,KOSDAQ,203690
아이씨디,"4,140",상승140,+3.50%,"30,252",,KOSDAQ,040910
아모센스,"6,810",하락70,-1.02%,"16,761",,KOSDAQ,357580
선바이오,"6,200",상승100,+1.64%,"12,717",,KOSDAQ,067370
세코닉스,"5,160",상승10,+0.19%,"22,692",,KOSDAQ,053450
유투바이오,"5,630",하락20,-0.35%,"1,389,191",,KOSDAQ,221800
금강철강,"4,070",상승10,+0.25%,"22,456",,KOSDAQ,053260
옵티팜,"5,190",하락10,-0.19%,"83,277",,KOSDAQ,153710
현대에이치티,"8,800",상승110,+1.27%,"106,207",,KOSDAQ,039010
지에스이,"2,530",상승10,+0.40%,"62,842",,KOSDAQ,053050
삼양케이씨아이,"6,730",보합0,0.00%,"10,702",,KOSDAQ,036670
예림당,"3,290",상승100,+3.13%,"61,097",,KOSDAQ,036000
HLB파나진,"1,677",하락36,-2.10%,"49,151",,KOSDAQ,046210
엠투엔,"1,873",상승16,+0.86%,"43,522",,KOSDAQ,033310
SGC E&C,"15,000",상승730,+5.12%,"20,057",,KOSDAQ,016250
옵티코어,"1,559",상승56,+3.73%,"153,538",,KOSDAQ,380540
경남스틸,"2,790",상승5,+0.18%,"91,117",,KOSDAQ,039240
한국첨단소재,"3,260",상승10,+0.31%,"242,300",,KOSDAQ,062970
영화테크,"7,030",상승30,+0.43%,"8,086",,KOSDAQ,265560
코렌텍,"5,870",상승70,+1.21%,"27,952",,KOSDAQ,104540
에너토크,"7,680",상승220,+2.95%,"112,888",,KOSDAQ,019990
서울평가정보,"2,110",상승25,+1.20%,"25,827",,KOSDAQ,036120
오픈베이스,"2,380",상승5,+0.21%,"62,220",,KOSDAQ,049480
네오크레마,"5,910",상승150,+2.60%,"33,441",,KOSDAQ,311390
국순당,"4,185",상승25,+0.60%,"10,113",,KOSDAQ,043650
비아이매트릭스,"10,370",하락280,-2.63%,"22,184",,KOSDAQ,413640
우리산업,"8,180",상승10,+0.12%,"7,308",,KOSDAQ,215360
신스틸,"1,800",하락25,-1.37%,"36,807",,KOSDAQ,162300
SDN,"1,148",상승17,+1.50%,"129,130",,KOSDAQ,099220
제이스코홀딩스,841,상승123,+17.13%,"3,221,720",,KOSDAQ,023440
하이딥,481,상승19,+4.11%,"202,922",,KOSDAQ,365590
제이씨케미칼,"3,340",상승20,+0.60%,"25,230",,KOSDAQ,137950
한국가구,"4,940",상승40,+0.82%,"120,224",,KOSDAQ,004590
iMBC,"3,220",상승25,+0.78%,"198,243",,KOSDAQ,052220
라이콤,"2,415",하락15,-0.62%,"100,281",,KOSDAQ,388790
피엔케이피부임상연구센타,"2,460",보합0,0.00%,"45,794",,KOSDAQ,347740
프로티아,"5,730",상승80,+1.42%,"80,956",,KOSDAQ,303360
위너스,"10,760",상승150,+1.41%,"5,636",,KOSDAQ,479960
아이엠티,"9,360",상승50,+0.54%,"26,210",,KOSDAQ,451220
저스템,"10,130",상승110,+1.10%,"36,267",,KOSDAQ,417840
텔콘RF제약,"1,072",하락47,-4.20%,"1,220,086",,KOSDAQ,200230
모베이스,"3,170",상승40,+1.28%,"24,875",,KOSDAQ,101330
케이사인,"10,360",보합0,0.00%,"25,414",,KOSDAQ,192250
바이오스마트,"2,795",하락5,-0.18%,"35,483",,KOSDAQ,038460
화인써키트,"6,170",상승70,+1.15%,"4,223",,KOSDAQ,127980
신일제약,"6,090",상승50,+0.83%,"40,700",,KOSDAQ,012790
에르코스,"9,570",상승190,+2.03%,"6,355",,KOSDAQ,435570
율호,909,상승117,+14.77%,"12,366,474",,KOSDAQ,072770
윈팩,534,상승2,+0.38%,"205,562",,KOSDAQ,097800
레이저옵텍,"5,940",상승30,+0.51%,"39,617",,KOSDAQ,199550
에이아이코리아,"8,780",상승140,+1.62%,"70,789",,KOSDAQ,364950
서울리거,840,하락3,-0.36%,"36,903",,KOSDAQ,043710
삼현철강,"4,610",상승20,+0.44%,"5,951",,KOSDAQ,017480
한성크린텍,"1,392",상승10,+0.72%,"358,093",,KOSDAQ,066980
에스넷,"3,630",상승10,+0.28%,"39,789",,KOSDAQ,038680
우듬지팜,"1,579",상승5,+0.32%,"97,933",,KOSDAQ,403490
자연과환경,634,상승6,+0.96%,"240,034",,KOSDAQ,043910
동일금속,"7,900",상승110,+1.41%,"1,686",,KOSDAQ,109860
자이글,"5,310",보합0,0.00%,0,,KOSDAQ,234920
와이랩,"4,350",보합0,0.00%,"18,924",,KOSDAQ,432430
노브랜드,"4,225",보합0,0.00%,"14,809",,KOSDAQ,145170
이상네트웍스,"7,260",상승40,+0.55%,"7,889",,KOSDAQ,080010
한일단조,"2,170",하락10,-0.46%,"65,881",,KOSDAQ,024740
덴티스,"4,515",하락35,-0.77%,"15,294",,KOSDAQ,261200
오상자이엘,"3,760",상승30,+0.80%,"37,434",,KOSDAQ,053980
이노메트리,"7,250",보합0,0.00%,"24,172",,KOSDAQ,302430
엔에스이엔엠,"1,200",하락20,-1.64%,"45,840",,KOSDAQ,078860
그린생명과학,"3,560",상승165,+4.86%,"3,252,709",,KOSDAQ,114450
액토즈소프트,"6,280",보합0,0.00%,"7,727",,KOSDAQ,052790
코스맥스엔비티,"3,445",하락25,-0.72%,"8,375",,KOSDAQ,222040
이삭엔지니어링,"8,550",상승60,+0.71%,"54,775",,KOSDAQ,351330
티플랙스,"2,920",하락5,-0.17%,"42,846",,KOSDAQ,081150
알비더블유,"2,465",상승10,+0.41%,"25,403",,KOSDAQ,361570
블리츠웨이엔터테인먼트,"1,412",하락8,-0.56%,"36,784",,KOSDAQ,369370
아티스트컴퍼니,"4,510",상승25,+0.56%,"9,479",,KOSDAQ,321820
한국전자인증,"3,690",상승20,+0.54%,"31,373",,KOSDAQ,041460
큐에스아이,"7,560",상승10,+0.13%,"21,316",,KOSDAQ,066310
신테카바이오,"4,585",하락90,-1.93%,"235,215",,KOSDAQ,226330
소마젠,"3,630",하락20,-0.55%,"17,519",,KOSDAQ,950200
티이엠씨씨엔에스,"6,980",상승40,+0.58%,"20,531",,KOSDAQ,241790
피제이메탈,"2,810",보합0,0.00%,"16,873",,KOSDAQ,128660
세아메카닉스,"2,630",하락35,-1.31%,"159,891",,KOSDAQ,396300
테라사이언스,654,보합0,0.00%,0,,KOSDAQ,073640
지니너스,"2,085",상승101,+5.09%,"2,419,314",,KOSDAQ,389030
동아엘텍,"3,975",하락5,-0.13%,"47,494",,KOSDAQ,088130
진양제약,"5,240",상승60,+1.16%,"17,817",,KOSDAQ,007370
엔시스,"6,540",상승60,+0.93%,"11,696",,KOSDAQ,333620
유신,"23,000",보합0,0.00%,"10,226",,KOSDAQ,054930
인지소프트,"21,000",하락200,-0.94%,"6,586",,KOSDAQ,100030
케이엘넷,"2,850",보합0,0.00%,"43,052",,KOSDAQ,039420
오가닉티코스메틱,351,상승5,+1.45%,"669,916",,KOSDAQ,900300
푸드나무,"2,000",보합0,0.00%,"9,171",,KOSDAQ,290720
동방선기,"4,900",하락90,-1.80%,"108,567",,KOSDAQ,099410
시그네틱스,800,상승3,+0.38%,"255,852",,KOSDAQ,033170
와이어블,"1,430",상승13,+0.92%,"43,383",,KOSDAQ,065530
코어라인소프트,"3,810",하락50,-1.30%,"114,032",,KOSDAQ,384470
에이스토리,"7,160",하락60,-0.83%,"20,950",,KOSDAQ,241840
오리콤,"5,700",하락20,-0.35%,"10,609",,KOSDAQ,010470
와이엠씨,"3,500",상승100,+2.94%,"65,378",,KOSDAQ,155650
대모,"8,180",하락760,-8.50%,"1,090,360",,KOSDAQ,317850
소노스퀘어,674,상승2,+0.30%,"47,749",,KOSDAQ,007720
대림제지,"7,530",상승160,+2.17%,"13,066",,KOSDAQ,017650
슈프리마에이치큐,"6,460",상승160,+2.54%,"35,008",,KOSDAQ,094840
KH 건설,"2,555",보합0,0.00%,0,,KOSDAQ,226360
꿈비,"4,600",하락10,-0.22%,"21,439",,KOSDAQ,407400
아이디피,"5,070",상승70,+1.40%,"13,021",,KOSDAQ,332370
홈캐스트,"1,920",상승12,+0.63%,"23,168",,KOSDAQ,064240
한울반도체,"2,080",상승35,+1.71%,"146,236",,KOSDAQ,320000
웨이브일렉트로,"4,675",상승125,+2.75%,"26,002",,KOSDAQ,095270
포커스에이아이,"2,770",하락335,-10.79%,"1,366,908",,KOSDAQ,331380
우리산업홀딩스,"3,530",상승95,+2.77%,"39,193",,KOSDAQ,072470
유라클,"15,290",상승80,+0.53%,"42,594",,KOSDAQ,088340
파워넷,"2,640",상승35,+1.34%,"119,603",,KOSDAQ,037030
쓰리에이로직스,"6,920",상승650,+10.37%,"2,043,810",,KOSDAQ,177900
알에프텍,"2,065",하락175,-7.81%,"379,341",,KOSDAQ,061040
린드먼아시아,"4,825",상승15,+0.31%,"8,123",,KOSDAQ,277070
모아라이프플러스,"1,691",하락18,-1.05%,"398,832",,KOSDAQ,142760
씨앤투스,"2,510",상승40,+1.62%,"30,322",,KOSDAQ,352700
덕우전자,"4,140",상승60,+1.47%,"31,383",,KOSDAQ,263600
협진,"1,211",하락79,-6.12%,"2,062,272",,KOSDAQ,138360
산돌,"4,345",상승5,+0.12%,"86,302",,KOSDAQ,419120
푸른기술,"7,860",상승110,+1.42%,"45,117",,KOSDAQ,094940
크라우드웍스,"4,810",하락75,-1.54%,"56,765",,KOSDAQ,355390
제노레이,"4,495",하락15,-0.33%,"3,457",,KOSDAQ,122310
아이티센엔텍,"1,004",하락13,-1.28%,"153,324",,KOSDAQ,010280
흥국에프엔비,"1,629",상승11,+0.68%,"64,761",,KOSDAQ,189980
엘컴텍,769,하락2,-0.26%,"65,378",,KOSDAQ,037950
그린플러스,"5,940",하락40,-0.67%,"17,732",,KOSDAQ,186230
네오오토,"5,490",상승90,+1.67%,"45,085",,KOSDAQ,212560
다보링크,"1,474",하락4,-0.27%,"154,185",,KOSDAQ,340360
러셀,"2,035",상승37,+1.85%,"135,680",,KOSDAQ,217500
케어랩스,"3,325",상승20,+0.61%,"144,831",,KOSDAQ,263700
대진첨단소재,"4,345",하락135,-3.01%,"726,348",,KOSDAQ,393970
SG&G,"1,888",상승8,+0.43%,"85,743",,KOSDAQ,040610
미래생명자원,"3,140",보합0,0.00%,"30,958",,KOSDAQ,218150
에스씨디,"1,325",상승14,+1.07%,"198,194",,KOSDAQ,042110
액트로,"6,340",상승80,+1.28%,"25,979",,KOSDAQ,290740
엔투텍,369,상승21,+6.03%,"1,143,363",,KOSDAQ,227950
유일에너테크,"1,859",하락57,-2.97%,"450,772",,KOSDAQ,340930
희림,"4,565",하락5,-0.11%,"17,264",,KOSDAQ,037440
아티스트스튜디오,"6,350",하락20,-0.31%,"11,021",,KOSDAQ,200350
코콤,"3,615",하락25,-0.69%,"11,523",,KOSDAQ,015710
HLB펩,"6,810",하락10,-0.15%,"25,973",,KOSDAQ,196300
SGA솔루션즈,736,하락9,-1.21%,"157,623",,KOSDAQ,184230
티비씨,632,하락4,-0.63%,"14,853",,KOSDAQ,033830
강동씨앤엘,"1,036",하락3,-0.29%,"34,078",,KOSDAQ,198440
흥국,"5,120",상승30,+0.59%,"16,120",,KOSDAQ,010240
현우산업,"3,315",하락40,-1.19%,"109,779",,KOSDAQ,092300
알피바이오,"7,260",보합0,0.00%,"10,891",,KOSDAQ,314140
아스플로,"4,715",상승485,+11.47%,"519,709",,KOSDAQ,159010
수산아이앤티,"9,310",하락90,-0.96%,"62,246",,KOSDAQ,050960
KH 미래물산,"8,910",보합0,0.00%,0,,KOSDAQ,111870
아이에이,167,보합0,0.00%,"457,756",,KOSDAQ,038880
디알젬,"5,540",하락90,-1.60%,"45,642",,KOSDAQ,263690
푸드웰,"6,260",하락50,-0.79%,"73,634",,KOSDAQ,005670
에코볼트,924,하락6,-0.65%,"118,492",,KOSDAQ,097780
베노티앤알,"1,667",상승7,+0.42%,"209,503",,KOSDAQ,206400
코디,"1,122",하락3,-0.27%,"5,593",,KOSDAQ,080530
민테크,"2,630",하락35,-1.31%,"146,509",,KOSDAQ,452200
파이오링크,"9,240",하락130,-1.39%,"43,842",,KOSDAQ,170790
와이엠,"2,785",하락30,-1.07%,"7,064",,KOSDAQ,007530
원풍,"5,160",하락10,-0.19%,"2,237",,KOSDAQ,008370
서린바이오,"6,790",상승60,+0.89%,"33,675",,KOSDAQ,038070
한켐,"7,690",상승160,+2.12%,"104,717",,KOSDAQ,457370
인크레더블버즈,"1,239",하락46,-3.58%,"442,287",,KOSDAQ,064090
라메디텍,"6,980",상승120,+1.75%,"4,785,605",,KOSDAQ,462510
포인트엔지니어링,"1,059",하락9,-0.84%,"16,417",,KOSDAQ,256630
뱅크웨어글로벌,"6,020",상승20,+0.33%,"81,123",,KOSDAQ,199480
수성웹툰,"3,385",상승40,+1.20%,"26,604",,KOSDAQ,084180
이글루,"5,560",상승30,+0.54%,"10,311",,KOSDAQ,067920
HB인베스트먼트,"2,210",상승40,+1.84%,"108,757",,KOSDAQ,440290
인지디스플레,"1,385",상승5,+0.36%,"7,549",,KOSDAQ,037330
제일바이오,"2,080",보합0,0.00%,0,,KOSDAQ,052670
제이엔비,"6,290",상승150,+2.44%,"40,956",,KOSDAQ,452160
덕신이피씨,"1,312",하락18,-1.35%,"126,471",,KOSDAQ,090410
리튬포어스,"1,004",보합0,0.00%,"170,305",,KOSDAQ,073570
디티씨,"3,230",상승115,+3.69%,"128,987",,KOSDAQ,066670
서남,"2,500",상승50,+2.04%,"118,745",,KOSDAQ,294630
조이웍스앤코,"2,460",하락35,-1.40%,"63,473",,KOSDAQ,309930
잉크테크,"3,070",하락10,-0.32%,"13,400",,KOSDAQ,049550
사이냅소프트,"11,930",하락20,-0.17%,"20,182",,KOSDAQ,466410
우원개발,"3,320",상승35,+1.07%,"112,851",,KOSDAQ,046940
솔디펜스,"2,590",상승45,+1.77%,"62,586",,KOSDAQ,215090
신라섬유,"2,470",상승5,+0.20%,"88,444",,KOSDAQ,001000
KBI메탈,"1,706",상승1,+0.06%,"194,358",,KOSDAQ,024840
NEW,"2,130",하락30,-1.39%,"103,761",,KOSDAQ,160550
앱토크롬,269,하락14,-4.95%,"1,187,995",,KOSDAQ,109960
토탈소프트,"6,940",하락20,-0.29%,"42,649",,KOSDAQ,045340
한국팩키지,"1,990",하락10,-0.50%,"8,481",,KOSDAQ,037230
KX하이텍,907,하락2,-0.22%,"38,598",,KOSDAQ,052900
아이비젼웍스,"1,712",상승203,+13.45%,"46,740,838",,KOSDAQ,469750
씨엔알리서치,"1,026",상승37,+3.74%,"6,024,190",,KOSDAQ,359090
램테크놀러지,"4,120",하락20,-0.48%,"174,904",,KOSDAQ,171010
한국비티비,900,하락5,-0.55%,"33,694",,KOSDAQ,219750
앱코,"1,291",상승1,+0.08%,"4,681,339",,KOSDAQ,129890
플레이디,"4,570",하락60,-1.30%,"10,249",,KOSDAQ,237820
알리코제약,"3,820",보합0,0.00%,"20,501",,KOSDAQ,260660
케이지에이,"4,575",상승75,+1.67%,"68,217",,KOSDAQ,455180
알파칩스,"8,750",상승20,+0.23%,"6,854",,KOSDAQ,117670
DGI,"1,284",보합0,0.00%,0,,KOSDAQ,099520
오텍,"2,430",상한가557,+29.74%,"4,112,623",,KOSDAQ,067170
삼천리자전거,"4,365",상승45,+1.04%,"40,870",,KOSDAQ,024950
오브젠,"12,990",하락700,-5.11%,"21,956",,KOSDAQ,417860
나라엠앤디,"4,060",상승25,+0.62%,"15,594",,KOSDAQ,051490
포시에스,"2,110",하락15,-0.71%,"80,762",,KOSDAQ,189690
구영테크,"2,100",상승10,+0.48%,"21,557",,KOSDAQ,053270
EDGC,415,보합0,0.00%,0,,KOSDAQ,245620
한싹,"5,260",하락60,-1.13%,"197,800",,KOSDAQ,430690
에이테크솔루션,"5,730",상승90,+1.60%,"16,463",,KOSDAQ,071670
링크제니시스,"4,995",하락35,-0.70%,"26,249",,KOSDAQ,219420
티사이언티픽,803,상승11,+1.39%,"219,189",,KOSDAQ,057680
코퍼스코리아,"1,386",상승28,+2.06%,"577,202",,KOSDAQ,322780
대륙제관,"3,595",상승50,+1.41%,"14,662",,KOSDAQ,004780
일지테크,"4,230",상승5,+0.12%,"90,405",,KOSDAQ,019540
에프엔씨엔터,"3,710",상승10,+0.27%,"20,500",,KOSDAQ,173940
하츠,"4,460",상승80,+1.83%,"21,302",,KOSDAQ,066130
TS인베스트먼트,"1,376",상승5,+0.36%,"120,853",,KOSDAQ,246690
하스,"6,940",상승110,+1.61%,"54,589",,KOSDAQ,450330
동일기연,"13,790",하락10,-0.07%,"2,740",,KOSDAQ,032960
대원,"4,220",상승30,+0.72%,"19,432",,KOSDAQ,007680
PN풍년,"5,670",하락110,-1.90%,"62,376",,KOSDAQ,024940
인스피언,"5,590",하락50,-0.89%,"8,750",,KOSDAQ,465480
보라티알,"8,390",상승30,+0.36%,"2,808",,KOSDAQ,250000
디지틀조선,"1,525",상승2,+0.13%,"100,652",,KOSDAQ,033130
브리지텍,"4,735",상승90,+1.94%,"19,213",,KOSDAQ,064480
옵트론텍,"1,700",보합0,0.00%,"34,320",,KOSDAQ,082210
경남제약,722,하락6,-0.82%,"488,792",,KOSDAQ,053950
엑스플러스,510,하락1,-0.20%,"46,412",,KOSDAQ,373200
트윔,"7,530",상승40,+0.53%,"7,511",,KOSDAQ,290090
쎄니트,"1,653",하락37,-2.19%,"9,997",,KOSDAQ,037760
제일테크노스,"6,210",상승10,+0.16%,"25,714",,KOSDAQ,038010
우리로,"1,275",상승6,+0.47%,"146,520",,KOSDAQ,046970
티디에스팜,"10,050",하락180,-1.76%,"56,164",,KOSDAQ,464280
우양,"3,390",하락25,-0.73%,"81,830",,KOSDAQ,103840
