종목명,현재가,전일비,등락률,거래량,거래대금,market,code
차백신연구소,"2,845",상승65,+2.34%,"49,352",,KOSDAQ,261780
메가터치,"3,675",상승5,+0.14%,"51,938",,KOSDAQ,446540
네오티스,"5,470",하락100,-1.80%,"234,659",,KOSDAQ,085910
아이엘,"2,665",하락5,-0.19%,"80,659",,KOSDAQ,307180
삼양케이씨아이,"6,730",하락10,-0.15%,"9,782",,KOSDAQ,036670
세코닉스,"5,120",하락40,-0.78%,"57,013",,KOSDAQ,053450
금강철강,"4,040",하락25,-0.62%,"13,194",,KOSDAQ,053260
비아이매트릭스,"10,490",상승110,+1.06%,"47,285",,KOSDAQ,413640
지에스이,"2,520",하락5,-0.20%,"81,957",,KOSDAQ,053050
케이사인,"10,680",상승140,+1.33%,"87,898",,KOSDAQ,192250
와이제이링크,"2,650",상승15,+0.57%,"415,523",,KOSDAQ,209640
한국첨단소재,"3,265",보합0,0.00%,"497,799",,KOSDAQ,062970
오픈베이스,"2,395",상승25,+1.05%,"527,804",,KOSDAQ,049480
유투바이오,"5,550",하락180,-3.14%,"623,654",,KOSDAQ,221800
아이씨디,"4,040",상승80,+2.02%,"23,373",,KOSDAQ,040910
영화테크,"7,000",상승40,+0.57%,"15,540",,KOSDAQ,265560
코아스템켐온,"1,415",하락16,-1.12%,"2,042,194",,KOSDAQ,166480
서울평가정보,"2,100",보합0,0.00%,"47,656",,KOSDAQ,036120
현대에이치티,"8,610",하락30,-0.35%,"78,369",,KOSDAQ,039010
엠투엔,"1,839",상승30,+1.66%,"22,016",,KOSDAQ,033310
SDN,"1,140",하락6,-0.52%,"104,038",,KOSDAQ,099220
포커스에이아이,"3,050",상승130,+4.45%,"590,214",,KOSDAQ,331380
네오크레마,"5,840",하락200,-3.31%,"77,231",,KOSDAQ,311390
신스틸,"1,781",하락2,-0.11%,"17,833",,KOSDAQ,162300
엔에스이엔엠,"1,243",하락27,-2.13%,"84,031",,KOSDAQ,078860
라이콤,"2,405",하락55,-2.24%,"191,741",,KOSDAQ,388790
우리산업,"8,050",하락50,-0.62%,"6,436",,KOSDAQ,215360
제이씨케미칼,"3,300",하락35,-1.05%,"29,034",,KOSDAQ,137950
아이엠티,"9,330",상승170,+1.86%,"30,023",,KOSDAQ,451220
윈팩,538,상승14,+2.67%,"403,513",,KOSDAQ,097800
경남스틸,"2,720",하락10,-0.37%,"75,381",,KOSDAQ,039240
옵티코어,"1,515",하락12,-0.79%,"148,819",,KOSDAQ,380540
iMBC,"3,190",하락55,-1.69%,"2,220,686",,KOSDAQ,052220
내츄럴엔도텍,"2,300",상승140,+6.48%,"108,686",,KOSDAQ,168330
코렌텍,"5,710",상승260,+4.77%,"105,230",,KOSDAQ,104540
레이저옵텍,"5,950",하락110,-1.82%,"45,053",,KOSDAQ,199550
대모,"8,760",상승210,+2.46%,"242,402",,KOSDAQ,317850
서울리거,842,하락20,-2.32%,"21,996",,KOSDAQ,043710
에스넷,"3,655",상승15,+0.41%,"38,039",,KOSDAQ,038680
신일제약,"6,070",하락80,-1.30%,"86,274",,KOSDAQ,012790
저스템,"10,010",하락110,-1.09%,"50,015",,KOSDAQ,417840
국순당,"4,070",하락5,-0.12%,"17,953",,KOSDAQ,043650
바이오스마트,"2,775",보합0,0.00%,"74,699",,KOSDAQ,038460
위너스,"10,580",상승80,+0.76%,"6,444",,KOSDAQ,479960
한국가구,"4,820",상승120,+2.55%,"62,320",,KOSDAQ,004590
HLB파나진,"1,600",상승51,+3.29%,"90,811",,KOSDAQ,046210
우듬지팜,"1,585",상승10,+0.63%,"283,289",,KOSDAQ,403490
에너토크,"7,400",하락50,-0.67%,"41,035",,KOSDAQ,019990
프로티아,"5,600",하락30,-0.53%,"74,738",,KOSDAQ,303360
피엔케이피부임상연구센타,"2,400",하락25,-1.03%,"29,267",,KOSDAQ,347740
자이글,"5,310",보합0,0.00%,0,,KOSDAQ,234920
와이랩,"4,350",하락35,-0.80%,"20,210",,KOSDAQ,432430
모베이스,"3,100",상승25,+0.81%,"27,321",,KOSDAQ,101330
신테카바이오,"4,700",상승60,+1.29%,"313,735",,KOSDAQ,226330
덴티스,"4,535",하락15,-0.33%,"24,893",,KOSDAQ,261200
삼현철강,"4,565",하락10,-0.22%,"3,518",,KOSDAQ,017480
한성크린텍,"1,379",하락16,-1.15%,"440,963",,KOSDAQ,066980
코어라인소프트,"3,980",상승35,+0.89%,"219,964",,KOSDAQ,384470
한일단조,"2,170",하락15,-0.69%,"126,821",,KOSDAQ,024740
하이딥,461,상승1,+0.22%,"174,946",,KOSDAQ,365590
에이아이코리아,"8,590",하락40,-0.46%,"126,790",,KOSDAQ,364950
자연과환경,628,하락3,-0.48%,"307,390",,KOSDAQ,043910
이상네트웍스,"7,220",하락170,-2.30%,"10,784",,KOSDAQ,080010
티플랙스,"2,925",상승35,+1.21%,"38,707",,KOSDAQ,081150
화인써키트,"5,990",보합0,0.00%,"7,004",,KOSDAQ,127980
블리츠웨이엔터테인먼트,"1,420",상승7,+0.50%,"40,054",,KOSDAQ,369370
아티스트컴퍼니,"4,540",상승40,+0.89%,"15,169",,KOSDAQ,321820
동일금속,"7,760",하락100,-1.27%,"1,578",,KOSDAQ,109860
세아메카닉스,"2,665",하락20,-0.74%,"94,955",,KOSDAQ,396300
액토즈소프트,"6,230",상승10,+0.16%,"14,125",,KOSDAQ,052790
SGC E&C,"14,000",상승300,+2.19%,"9,650",,KOSDAQ,016250
에르코스,"9,250",하락220,-2.32%,"6,709",,KOSDAQ,435570
알비더블유,"2,450",상승80,+3.38%,"178,633",,KOSDAQ,361570
코스맥스엔비티,"3,410",상승30,+0.89%,"32,288",,KOSDAQ,222040
노브랜드,"4,160",하락35,-0.83%,"23,555",,KOSDAQ,145170
소마젠,"3,650",하락30,-0.82%,"11,696",,KOSDAQ,950200
오상자이엘,"3,695",상승75,+2.07%,"79,308",,KOSDAQ,053980
다보링크,"1,595",상승182,+12.88%,"1,096,598",,KOSDAQ,340360
예림당,"3,040",하락20,-0.65%,"14,093",,KOSDAQ,036000
테라사이언스,654,보합0,0.00%,0,,KOSDAQ,073640
이삭엔지니어링,"8,390",하락40,-0.47%,"124,099",,KOSDAQ,351330
이노메트리,"7,070",하락130,-1.81%,"8,187",,KOSDAQ,302430
케이엘넷,"2,870",상승20,+0.70%,"49,215",,KOSDAQ,039420
한국전자인증,"3,645",보합0,0.00%,"69,673",,KOSDAQ,041460
그린생명과학,"3,460",하락135,-3.76%,"1,803,827",,KOSDAQ,114450
동방선기,"4,940",하락100,-1.98%,"146,486",,KOSDAQ,099410
큐에스아이,"7,450",상승40,+0.54%,"25,756",,KOSDAQ,066310
알에프텍,"2,150",하락70,-3.15%,"69,991",,KOSDAQ,061040
인지소프트,"21,000",상승200,+0.96%,"8,887",,KOSDAQ,100030
진양제약,"5,200",하락60,-1.14%,"27,147",,KOSDAQ,007370
푸드나무,"1,998",상승8,+0.40%,"9,366",,KOSDAQ,290720
피제이메탈,"2,765",상승20,+0.73%,"13,383",,KOSDAQ,128660
에이스토리,"7,180",하락10,-0.14%,"18,660",,KOSDAQ,241840
티이엠씨씨엔에스,"6,840",하락60,-0.87%,"28,446",,KOSDAQ,241790
시그네틱스,798,상승12,+1.53%,"956,317",,KOSDAQ,033170
오리콤,"5,690",보합0,0.00%,"7,930",,KOSDAQ,010470
아이티센엔텍,"1,045",상승32,+3.16%,"510,423",,KOSDAQ,010280
한울반도체,"2,105",하락50,-2.32%,"192,171",,KOSDAQ,320000
텔콘RF제약,992,상승19,+1.95%,"555,266",,KOSDAQ,200230
와이어블,"1,420",상승9,+0.64%,"39,018",,KOSDAQ,065530
동아엘텍,"3,885",상승25,+0.65%,"67,289",,KOSDAQ,088130
KH 건설,"2,555",보합0,0.00%,0,,KOSDAQ,226360
유신,"22,500",하락100,-0.44%,"10,934",,KOSDAQ,054930
오가닉티코스메틱,343,상승1,+0.29%,"663,338",,KOSDAQ,900300
아이디피,"5,050",하락40,-0.79%,"4,254",,KOSDAQ,332370
꿈비,"4,570",하락5,-0.11%,"49,001",,KOSDAQ,407400
웨이브일렉트로,"4,650",하락50,-1.06%,"14,915",,KOSDAQ,095270
유라클,"15,330",하락430,-2.73%,"106,802",,KOSDAQ,088340
소노스퀘어,662,상승12,+1.85%,"255,607",,KOSDAQ,007720
엔시스,"6,310",보합0,0.00%,"12,087",,KOSDAQ,333620
모아라이프플러스,"1,705",상승12,+0.71%,"509,065",,KOSDAQ,142760
파워넷,"2,630",하락5,-0.19%,"128,650",,KOSDAQ,037030
대림제지,"7,350",상승70,+0.96%,"12,808",,KOSDAQ,017650
린드먼아시아,"4,820",하락30,-0.62%,"17,055",,KOSDAQ,277070
산돌,"4,360",하락20,-0.46%,"85,929",,KOSDAQ,419120
슈프리마에이치큐,"6,300",보합0,0.00%,"18,663",,KOSDAQ,094840
홈캐스트,"1,882",상승52,+2.84%,"75,770",,KOSDAQ,064240
그린플러스,"6,010",상승20,+0.33%,"31,054",,KOSDAQ,186230
씨앤투스,"2,495",상승5,+0.20%,"18,747",,KOSDAQ,352700
크라우드웍스,"4,805",하락80,-1.64%,"50,498",,KOSDAQ,355390
제노레이,"4,490",상승70,+1.58%,"24,460",,KOSDAQ,122310
덕우전자,"4,085",상승140,+3.55%,"34,079",,KOSDAQ,263600
흥국에프엔비,"1,620",상승6,+0.37%,"341,995",,KOSDAQ,189980
와이엠씨,"3,330",하락45,-1.33%,"15,324",,KOSDAQ,155650
푸른기술,"7,750",상승110,+1.44%,"121,492",,KOSDAQ,094940
엘컴텍,763,보합0,0.00%,"182,651",,KOSDAQ,037950
제이스코홀딩스,724,상승37,+5.39%,"989,228",,KOSDAQ,023440
미래생명자원,"3,140",보합0,0.00%,"31,833",,KOSDAQ,218150
케어랩스,"3,300",하락115,-3.37%,"43,739",,KOSDAQ,263700
민테크,"2,710",하락15,-0.55%,"102,916",,KOSDAQ,452200
SGA솔루션즈,745,상승7,+0.95%,"470,720",,KOSDAQ,184230
아티스트스튜디오,"6,390",하락20,-0.31%,"9,671",,KOSDAQ,200350
우리산업홀딩스,"3,370",하락35,-1.03%,"71,909",,KOSDAQ,072470
LK삼양,"1,254",하락11,-0.87%,"1,967,676",,KOSDAQ,225190
러셀,"1,995",하락35,-1.72%,"139,760",,KOSDAQ,217500
디알젬,"5,590",하락60,-1.06%,"22,551",,KOSDAQ,263690
액트로,"6,290",상승230,+3.80%,"20,699",,KOSDAQ,290740
강동씨앤엘,"1,038",상승5,+0.48%,"30,483",,KOSDAQ,198440
코콤,"3,605",하락20,-0.55%,"24,238",,KOSDAQ,015710
파이오링크,"9,400",상승50,+0.53%,"57,536",,KOSDAQ,170790
아이에이,168,상승3,+1.82%,"1,795,203",,KOSDAQ,038880
SG&G,"1,851",하락13,-0.70%,"47,489",,KOSDAQ,040610
흥국,"5,120",상승10,+0.20%,"7,252",,KOSDAQ,010240
와이엠,"2,835",하락5,-0.18%,"14,772",,KOSDAQ,007530
에코볼트,931,하락3,-0.32%,"51,862",,KOSDAQ,097780
현우산업,"3,320",하락10,-0.30%,"167,748",,KOSDAQ,092300
유일에너테크,"1,840",하락49,-2.59%,"1,009,086",,KOSDAQ,340930
희림,"4,515",하락115,-2.48%,"49,894",,KOSDAQ,037440
에스씨디,"1,300",상승12,+0.93%,"97,934",,KOSDAQ,042110
KH 미래물산,"8,910",보합0,0.00%,0,,KOSDAQ,111870
티비씨,627,보합0,0.00%,"7,508",,KOSDAQ,033830
포인트엔지니어링,"1,080",하락28,-2.53%,"6,378",,KOSDAQ,256630
네오오토,"5,300",하락140,-2.57%,"41,712",,KOSDAQ,212560
푸드웰,"6,260",하락50,-0.79%,"58,144",,KOSDAQ,005670
HLB펩,"6,720",상승390,+6.16%,"366,524",,KOSDAQ,196300
베노티앤알,"1,664",하락62,-3.59%,"148,220",,KOSDAQ,206400
원풍,"5,190",하락80,-1.52%,"3,159",,KOSDAQ,008370
오브젠,"13,990",상승510,+3.78%,"22,992",,KOSDAQ,417860
알피바이오,"7,180",상승30,+0.42%,"14,944",,KOSDAQ,314140
신라섬유,"2,560",상승70,+2.81%,"223,437",,KOSDAQ,001000
뱅크웨어글로벌,"6,090",상승20,+0.33%,"130,988",,KOSDAQ,199480
엔투텍,359,하락7,-1.91%,"173,755",,KOSDAQ,227950
코디,"1,115",하락1,-0.09%,"19,479",,KOSDAQ,080530
대진첨단소재,"4,170",상승60,+1.46%,"420,382",,KOSDAQ,393970
수산아이앤티,"9,140",하락80,-0.87%,"6,722",,KOSDAQ,050960
지니너스,"1,850",상승58,+3.24%,"885,249",,KOSDAQ,389030
서린바이오,"6,740",상승80,+1.20%,"62,533",,KOSDAQ,038070
앱토크롬,277,상승3,+1.09%,"174,934",,KOSDAQ,109960
이글루,"5,540",상승110,+2.03%,"56,960",,KOSDAQ,067920
조이웍스앤코,"2,485",상승45,+1.84%,"9,345",,KOSDAQ,309930
제일바이오,"2,080",보합0,0.00%,0,,KOSDAQ,052670
협진,"1,115",하락80,-6.69%,"887,142",,KOSDAQ,138360
라메디텍,"6,870",보합0,0.00%,"34,558",,KOSDAQ,462510
덕신이피씨,"1,310",보합0,0.00%,"208,099",,KOSDAQ,090410
인지디스플레,"1,369",하락11,-0.80%,"50,046",,KOSDAQ,037330
코퍼스코리아,"1,455",하락13,-0.89%,"978,386",,KOSDAQ,322780
리튬포어스,997,상승6,+0.61%,"262,807",,KOSDAQ,073570
KBI메탈,"1,717",상승18,+1.06%,"261,650",,KOSDAQ,024840
사이냅소프트,"11,820",하락200,-1.66%,"28,031",,KOSDAQ,466410
솔디펜스,"2,570",하락40,-1.53%,"88,392",,KOSDAQ,215090
램테크놀러지,"4,160",상승295,+7.63%,"3,756,894",,KOSDAQ,171010
KX하이텍,909,하락1,-0.11%,"115,335",,KOSDAQ,052900
HB인베스트먼트,"2,160",상승35,+1.65%,"177,620",,KOSDAQ,440290
한국비티비,907,상승8,+0.89%,"13,291",,KOSDAQ,219750
NEW,"2,125",상승15,+0.71%,"74,250",,KOSDAQ,160550
쓰리에이로직스,"6,170",상승300,+5.11%,"383,833",,KOSDAQ,177900
플레이디,"4,600",하락90,-1.92%,"21,778",,KOSDAQ,237820
알파칩스,"8,850",상승10,+0.11%,"5,705",,KOSDAQ,117670
한켐,"7,340",하락210,-2.78%,"143,963",,KOSDAQ,457370
한싹,"5,400",상승200,+3.85%,"1,748,108",,KOSDAQ,430690
우원개발,"3,250",상승10,+0.31%,"102,718",,KOSDAQ,046940
수성웹툰,"3,245",상승75,+2.37%,"18,936",,KOSDAQ,084180
제이엔비,"6,090",하락110,-1.77%,"25,519",,KOSDAQ,452160
알리코제약,"3,815",보합0,0.00%,"24,742",,KOSDAQ,260660
토탈소프트,"6,810",하락30,-0.44%,"27,759",,KOSDAQ,045340
포시에스,"2,130",하락20,-0.93%,"48,341",,KOSDAQ,189690
DGI,"1,284",보합0,0.00%,0,,KOSDAQ,099520
서남,"2,405",하락25,-1.03%,"134,089",,KOSDAQ,294630
한국팩키지,"1,946",상승16,+0.83%,"6,575",,KOSDAQ,037230
잉크테크,"2,945",상승15,+0.51%,"7,243",,KOSDAQ,049550
TS인베스트먼트,"1,386",상승13,+0.95%,"234,766",,KOSDAQ,246690
EDGC,415,보합0,0.00%,0,,KOSDAQ,245620
앱코,"1,260",상승202,+19.09%,"36,458,505",,KOSDAQ,129890
아스플로,"4,300",상승350,+8.86%,"255,125",,KOSDAQ,159010
쎄니트,"1,694",상승3,+0.18%,"9,252",,KOSDAQ,037760
씨엔알리서치,997,하락33,-3.20%,"2,708,063",,KOSDAQ,359090
링크제니시스,"4,995",하락35,-0.70%,"28,285",,KOSDAQ,219420
인크레더블버즈,"1,147",하락33,-2.80%,"358,689",,KOSDAQ,064090
동일기연,"13,810",상승90,+0.66%,"13,053",,KOSDAQ,032960
나라엠앤디,"4,000",상승15,+0.38%,"34,407",,KOSDAQ,051490
구영테크,"2,070",상승5,+0.24%,"18,913",,KOSDAQ,053270
디티씨,"3,035",하락15,-0.49%,"15,153",,KOSDAQ,066670
트윔,"7,600",상승210,+2.84%,"17,887",,KOSDAQ,290090
삼천리자전거,"4,255",하락30,-0.70%,"37,712",,KOSDAQ,024950
하츠,"4,410",상승45,+1.03%,"46,881",,KOSDAQ,066130
보라티알,"8,360",상승40,+0.48%,"4,250",,KOSDAQ,250000
대원,"4,195",하락320,-7.09%,"78,311",,KOSDAQ,007680
경남제약,720,하락17,-2.31%,"1,072,375",,KOSDAQ,053950
인스피언,"5,540",하락100,-1.77%,"82,386",,KOSDAQ,465480
파수,"4,800",상승280,+6.19%,"208,098",,KOSDAQ,150900
디지틀조선,"1,513",상승7,+0.46%,"82,499",,KOSDAQ,033130
하스,"6,850",하락40,-0.58%,"77,756",,KOSDAQ,450330
우리로,"1,279",상승8,+0.63%,"327,352",,KOSDAQ,046970
차이커뮤니케이션,"5,020",상승290,+6.13%,"17,154",,KOSDAQ,351870
옵트론텍,"1,687",상승3,+0.18%,"35,847",,KOSDAQ,082210
케이지에이,"4,385",상승15,+0.34%,"182,758",,KOSDAQ,455180
대륙제관,"3,520",하락10,-0.28%,"6,673",,KOSDAQ,004780
티디에스팜,"10,110",하락390,-3.71%,"194,237",,KOSDAQ,464280
일지테크,"4,135",상승65,+1.60%,"73,115",,KOSDAQ,019540
티사이언티픽,784,하락19,-2.37%,"245,209",,KOSDAQ,057680
제일테크노스,"6,200",하락100,-1.59%,"11,832",,KOSDAQ,038010
우양,"3,405",하락65,-1.87%,"183,730",,KOSDAQ,103840
에프엔씨엔터,"3,610",하락110,-2.96%,"15,513",,KOSDAQ,173940
엑스플러스,505,하락5,-0.98%,"86,878",,KOSDAQ,373200
백금T&A,"3,380",상승55,+1.65%,"113,021",,KOSDAQ,046310
SKAI,"1,537",하락38,-2.41%,"511,943",,KOSDAQ,357880
브리지텍,"4,630",상승20,+0.43%,"15,470",,KOSDAQ,064480
에이테크솔루션,"5,520",보합0,0.00%,"14,421",,KOSDAQ,071670
셀로맥스사이언스,"4,685",하락20,-0.43%,"27,355",,KOSDAQ,471820
에스디생명공학,499,보합0,0.00%,0,,KOSDAQ,217480
싸이버원,"4,570",상승540,+13.40%,"12,402,495",,KOSDAQ,356890
모바일어플라이언스,"1,676",하락16,-0.95%,"144,933",,KOSDAQ,087260
포인트모바일,"4,305",상승40,+0.94%,"37,150",,KOSDAQ,318020
PN풍년,"5,450",상승100,+1.87%,"120,814",,KOSDAQ,024940
이글벳,"4,300",하락10,-0.23%,"146,379",,KOSDAQ,044960
포스뱅크,"5,340",상승10,+0.19%,"26,279",,KOSDAQ,105760
사토시홀딩스,"2,085",하락80,-3.70%,"112,034",,KOSDAQ,223310
프리시젼바이오,"3,015",상승90,+3.08%,"37,714",,KOSDAQ,335810
탑엔지니어링,"3,305",하락5,-0.15%,"6,206",,KOSDAQ,065130
지더블유바이텍,577,보합0,0.00%,0,,KOSDAQ,036180
메이슨캐피탈,254,상승1,+0.40%,"126,141",,KOSDAQ,021880
경창산업,"1,500",상승14,+0.94%,"37,221",,KOSDAQ,024910
대주산업,"1,514",상승3,+0.20%,"101,892",,KOSDAQ,003310
케이씨티,"3,120",보합0,0.00%,"64,176",,KOSDAQ,089150
씨유테크,"3,030",하락10,-0.33%,"2,185",,KOSDAQ,376290
삼화네트웍스,"1,235",보합0,0.00%,"64,563",,KOSDAQ,046390
에이텍모빌리티,"9,970",하락20,-0.20%,"10,298",,KOSDAQ,224110
RF시스템즈,"3,955",하락55,-1.37%,"93,592",,KOSDAQ,474610
태양,"6,170",상승10,+0.16%,"2,152",,KOSDAQ,053620
알엔투테크놀로지,"5,610",하락30,-0.53%,"68,673",,KOSDAQ,148250
모니터랩,"4,300",상승150,+3.61%,"917,883",,KOSDAQ,434480
팬엔터테인먼트,"1,908",하락6,-0.31%,"91,743",,KOSDAQ,068050
원익큐브,"1,486",상승21,+1.43%,"95,467",,KOSDAQ,014190
인스웨이브,"3,570",하락30,-0.83%,"17,628",,KOSDAQ,450520
승일,"8,540",상승10,+0.12%,527,,KOSDAQ,049830
프로이천,"1,855",상승24,+1.31%,"49,187",,KOSDAQ,321260
에이치엠넥스,852,하락16,-1.84%,"38,858",,KOSDAQ,036170
이오플로우,"1,490",보합0,0.00%,0,,KOSDAQ,294090
휴림에이텍,788,하락30,-3.67%,"2,170,374",,KOSDAQ,078590
코위버,"5,310",보합0,0.00%,"28,267",,KOSDAQ,056360
제이에스티나,"3,150",하락145,-4.40%,"175,265",,KOSDAQ,026040
오비고,"4,100",상승20,+0.49%,"7,352",,KOSDAQ,352910
효성오앤비,"6,090",하락10,-0.16%,"9,697",,KOSDAQ,097870
웨이버스,"1,071",보합0,0.00%,"123,074",,KOSDAQ,336060
알에프세미,"2,965",보합0,0.00%,0,,KOSDAQ,096610
진매트릭스,"2,525",하락20,-0.79%,"48,087",,KOSDAQ,109820
유틸렉스,"1,397",상승67,+5.04%,"179,636",,KOSDAQ,263050
동우팜투테이블,"1,990",하락35,-1.73%,"102,134",,KOSDAQ,088910
얼라인드,"3,575",하락30,-0.83%,"22,603",,KOSDAQ,238120
영림원소프트랩,"6,320",상승140,+2.27%,"10,067",,KOSDAQ,060850
피엔에이치테크,"5,170",상승10,+0.19%,"40,573",,KOSDAQ,239890
엔젯,"4,810",하락115,-2.34%,"31,330",,KOSDAQ,419080
상신전자,"3,215",상승30,+0.94%,"64,270",,KOSDAQ,263810
대성하이텍,"3,730",상승55,+1.50%,"17,292",,KOSDAQ,129920
심플랫폼,"7,990",하락160,-1.96%,"15,122",,KOSDAQ,444530
모비데이즈,"1,586",하락58,-3.53%,"144,416",,KOSDAQ,363260
에이전트AI,"1,277",하락13,-1.01%,"465,932",,KOSDAQ,060900
머큐리,"3,200",보합0,0.00%,"24,553",,KOSDAQ,100590
신화인터텍,"1,735",하락14,-0.80%,"55,593",,KOSDAQ,056700
일월지엠엘,"2,840",상승10,+0.35%,"23,248",,KOSDAQ,178780
캠시스,680,하락1,-0.15%,"83,691",,KOSDAQ,050110
마이크로투나노,"8,480",하락70,-0.82%,"19,037",,KOSDAQ,424980
핸디소프트,"2,085",하락20,-0.95%,"53,904",,KOSDAQ,220180
더라미,"1,233",하락41,-3.22%,"108,237",,KOSDAQ,032860
오아,"8,500",상승80,+0.95%,"25,464",,KOSDAQ,342870
YBM넷,"3,050",상승20,+0.66%,"31,687",,KOSDAQ,057030
기가레인,583,하락16,-2.67%,"127,358",,KOSDAQ,049080
누보,"1,240",하락8,-0.64%,"281,998",,KOSDAQ,332290
뉴키즈온,"6,220",하락80,-1.27%,"41,491",,KOSDAQ,462310
인포뱅크,"5,650",상승30,+0.53%,"20,058",,KOSDAQ,039290
엔텔스,"4,790",상승60,+1.27%,"14,867",,KOSDAQ,069410
웰크론,"1,738",상승26,+1.52%,"31,283",,KOSDAQ,065950
와이즈버즈,972,하락45,-4.42%,"170,727",,KOSDAQ,273060
CNT85,661,하락1,-0.15%,"4,653",,KOSDAQ,056730
나무기술,"1,415",상승21,+1.51%,"288,422",,KOSDAQ,242040
EG,"5,670",하락130,-2.24%,"21,133",,KOSDAQ,037370
팸텍,"1,656",하락17,-1.02%,"101,053",,KOSDAQ,271830
제이투케이바이오,"8,350",하락50,-0.60%,"7,602",,KOSDAQ,420570
제이티,"4,730",하락125,-2.57%,"452,339",,KOSDAQ,089790
이렘,784,상승9,+1.16%,"507,512",,KOSDAQ,009730
에스코넥,611,하락12,-1.93%,"227,694",,KOSDAQ,096630
제이엠티,"2,895",상승50,+1.76%,"119,158",,KOSDAQ,094970
블루콤,"2,835",상승5,+0.18%,"26,911",,KOSDAQ,033560
엠젠솔루션,970,하락30,-3.00%,"140,363",,KOSDAQ,032790
에코바이오,"3,445",하락10,-0.29%,"51,554",,KOSDAQ,038870
삼일기업공사,"3,865",상승120,+3.20%,"154,993",,KOSDAQ,002290
캐프,"2,225",상승5,+0.23%,"62,618",,KOSDAQ,198080
엘엠에스,"5,380",상승210,+4.06%,"3,743",,KOSDAQ,073110
코스나인,480,보합0,0.00%,0,,KOSDAQ,082660
미트박스,"8,510",하락90,-1.05%,"23,927",,KOSDAQ,475460
삼기,"1,245",하락13,-1.03%,"50,721",,KOSDAQ,122350
바이브컴퍼니,"3,625",하락45,-1.23%,"17,092",,KOSDAQ,301300
상보,803,하락2,-0.25%,"144,047",,KOSDAQ,027580
에스씨엠생명과학,"1,071",하락2,-0.19%,"35,645",,KOSDAQ,298060
고려제약,"4,295",하락55,-1.26%,"20,184",,KOSDAQ,014570
앤디포스,"1,995",하락40,-1.97%,"87,641",,KOSDAQ,238090
뉴트리,"5,100",하락10,-0.20%,"8,009",,KOSDAQ,270870
화신정공,"1,289",보합0,0.00%,"86,484",,KOSDAQ,126640
다원넥스뷰,"5,850",하락160,-2.66%,"9,686",,KOSDAQ,323350
엑시온그룹,"1,045",상승17,+1.65%,"297,728",,KOSDAQ,069920
제너셈,"5,340",하락110,-2.02%,"41,009",,KOSDAQ,217190
에이치엘사이언스,"8,680",하락40,-0.46%,"1,243",,KOSDAQ,239610
다산디엠씨,"1,373",상승1,+0.07%,"59,320",,KOSDAQ,208860
에스켐,"5,870",하락200,-3.29%,"33,402",,KOSDAQ,475660
파인메딕스,"8,250",상승120,+1.48%,"25,905",,KOSDAQ,387570
픽셀플러스,"5,680",하락60,-1.05%,"15,549",,KOSDAQ,087600
피코그램,"2,495",하락35,-1.38%,"20,836",,KOSDAQ,376180
에코캡,"1,731",상승70,+4.21%,"484,616",,KOSDAQ,128540
한독크린텍,"5,500",상승50,+0.92%,"12,309",,KOSDAQ,256150
서암기계공업,"3,660",상승10,+0.27%,"85,446",,KOSDAQ,100660
크레오에스지,236,보합0,0.00%,0,,KOSDAQ,040350
나노실리칸첨단소재,"1,689",하락16,-0.94%,"101,842",,KOSDAQ,286750
빛샘전자,"5,710",하락80,-1.38%,"77,110",,KOSDAQ,072950
케이씨피드,"2,745",상승40,+1.48%,"43,318",,KOSDAQ,025880
코맥스,"2,885",보합0,0.00%,0,,KOSDAQ,036690
옵티시스,"8,140",보합0,0.00%,"47,751",,KOSDAQ,109080
디에이피,"2,010",하락5,-0.25%,"8,137",,KOSDAQ,066900
YW,"4,020",상승5,+0.12%,"17,058",,KOSDAQ,051390
유에스티,"1,925",하락11,-0.57%,"11,536",,KOSDAQ,263770
비큐AI,"1,448",하락91,-5.91%,"276,976",,KOSDAQ,148780
한네트,"3,930",하락20,-0.51%,"20,831",,KOSDAQ,052600
시큐레터,"6,550",보합0,0.00%,0,,KOSDAQ,418250
인산가,"1,182",하락3,-0.25%,"54,527",,KOSDAQ,277410
이루온,"1,663",하락9,-0.54%,"478,675",,KOSDAQ,065440
에이치시티,"6,150",상승80,+1.32%,"59,972",,KOSDAQ,072990
모아텍,"3,160",상승45,+1.44%,"12,929",,KOSDAQ,033200
자비스,"1,471",하락4,-0.27%,"65,801",,KOSDAQ,254120
씨큐브,"4,125",하락20,-0.48%,"39,587",,KOSDAQ,101240
네이블,"6,850",하락430,-5.91%,"16,697",,KOSDAQ,153460
폴라리스우노,508,하락2,-0.39%,"148,515",,KOSDAQ,114630
마니커에프앤지,"2,795",상승5,+0.18%,"31,282",,KOSDAQ,195500
옴니시스템,751,하락2,-0.27%,"125,378",,KOSDAQ,057540
대창스틸,"2,115",하락10,-0.47%,"19,421",,KOSDAQ,140520
에이루트,"1,849",상승8,+0.43%,"48,791",,KOSDAQ,096690
비씨월드제약,"4,580",상승25,+0.55%,"4,335",,KOSDAQ,200780
남화토건,"3,775",보합0,0.00%,"3,386",,KOSDAQ,091590
아이진,"1,637",상승30,+1.87%,"224,536",,KOSDAQ,185490
엔피,"1,003",하락3,-0.30%,"64,217",,KOSDAQ,291230
