종목명,현재가,전일비,등락률,거래량,거래대금,market,code,name,close,volume,trading_value,change_rate,change,trade_date,listed_shares_x,market_cap,stock_kind,sector_name,listed_shares_y,security_group,history_days,avg_trading_value,std_trading_value,avg_volume,std_volume,tv_ratio,tv_z,vol_ratio,vol_z,tv_z_rel,size_bucket,rank_overall,rank_in_bucket,is_top_bucket,pattern_label,signal_tone,signal_strength,market_tv_today,market_tv_mean,market_tv_std,market_tv_z,market_ret_today,market_ret_mean,market_ret_std,market_ret_z,market_regime,window_days,min_history_days
감성코퍼레이션,"6,180",하락50,-0.80%,"926,646",,KOSDAQ,036620,감성코퍼레이션,6180,926646,5726672280,-0.8,50,2025-12-01,90503771.0,559313304780.0,보통주,우량기업부,90503771.0,주권,52,5925364059.807693,5076024713.811734,1011038.6153846154,774432.3196560493,0.9664675827844169,-0.03914318605799086,0.9165287911851804,-0.10897351936718873,0.5470084103649927,small,422.0,330.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
전진건설로봇,"47,900",상승250,+0.52%,"65,592",,KOSPI,079900,전진건설로봇,47900,65592,3141856800,0.52,250,2025-12-01,14592545.0,698982905500.0,보통주,-,14592545.0,주권,52,3314382273.5576925,4374456150.606785,69223.30769230769,86815.6046428942,0.947946416762451,-0.039439296593191675,0.9475421239844739,-0.041827822397190524,0.5467122998297919,small,423.0,331.0,False,boom_and_fade,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
현대오토에버,"196,800","하락5,200",-2.57%,"119,177",,KOSPI,307950,현대오토에버,196800,119177,23454033600,-2.57,5200,2025-12-01,27423982.0,5397039657600.0,보통주,-,27423982.0,주권,52,25304798138.46154,43482297732.50167,133832.71153846153,213249.39525660395,0.9268611222134783,-0.04256363244295968,0.8904923066267719,-0.06872568862775084,0.5435879639800238,mid,424.0,77.0,False,sudden_spike,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
세원정공,"12,100",상승130,+1.09%,"17,002",,KOSPI,021820,세원정공,12100,17002,205724200,1.09,130,2025-12-01,10000000.0,121000000000.0,보통주,-,10000000.0,주권,52,214335135.8653846,198861765.49591812,18589.25,16087.987570654366,0.9598248983741388,-0.043301113433800616,0.9146146294229192,-0.09866056851605585,0.5428504829891829,small,425.0,332.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
JTC,"3,820",하락125,-3.17%,"288,741",,KOSDAQ,950170,JTC,3820,288741,1102990620,-3.17,125,2025-12-01,51746348.0,197671049360.0,보통주,외국기업(소속부없음),51746348.0,주식예탁증권,52,1200563455.2692308,2176202596.3492336,244218.42307692306,460764.5269787751,0.9187274651406495,-0.04483628290533135,1.1823063811572208,0.09662761414167599,0.5413153135176522,small,426.0,333.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
한국비엔씨,"5,600",하락90,-1.58%,"2,453,566",,KOSDAQ,256840,한국비엔씨,5600,2453566,13739969600,-1.58,90,2025-12-01,68394886.0,383011361600.0,보통주,벤처기업부,68394886.0,주권,52,15127470996.365385,29048595287.938377,2718532.576923077,4996114.3809762625,0.9082793550423098,-0.0477648362205489,0.9025332345941667,-0.05303452978018117,0.5383867602024346,mid,427.0,78.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
포스코엠텍,"16,030",상승560,+3.62%,"705,625",,KOSDAQ,009520,포스코엠텍,16030,705625,11311168750,3.62,560,2025-12-01,41642703.0,667532529090.0,보통주,우량기업부,41642703.0,주권,52,12385747414.038462,21258295745.53437,792649.8653846154,1327052.7630555367,0.9132407090087681,-0.05054867412239259,0.8902102060631922,-0.0655775473344713,0.5356029223005909,mid,428.0,79.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
3S,"1,672",하락44,-2.56%,"350,856",,KOSDAQ,060310,3S,1672,350856,586631232,-2.56,44,2025-12-01,53059040.0,88714714880.0,보통주,벤처기업부,53059040.0,주권,52,654035378.9423077,1209562341.7362506,359993.32692307694,661015.5391576742,0.8969411302316516,-0.05572606273898483,0.9746180658370109,-0.013823165087345065,0.5304255336839987,small,429.0,334.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
오상헬스케어,"12,960",상승90,+0.70%,"29,695",,KOSDAQ,036220,오상헬스케어,12960,29695,384847200,0.7,90,2025-12-01,14509416.0,188042031360.0,보통주,중견기업부,14509416.0,주권,52,397308715.38461536,218909259.3669587,28665.73076923077,15231.559699100748,0.9686351824108566,-0.05692548328312627,1.0359059128495698,0.06757477573554055,0.5292261131398572,small,430.0,335.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
로킷헬스케어,"75,700","하락3,500",-4.42%,"1,218,266",,KOSDAQ,376900,로킷헬스케어,75700,1218266,92222736200,-4.42,3500,2025-12-01,15661489.0,1185574717300.0,보통주,기술성장기업부,15661489.0,주권,52,97244652887.11539,87718692182.25414,2476620.673076923,2232403.4057309814,0.9483579144146365,-0.05725024578206539,0.4919065778799469,-0.5636770978965988,0.5289013506409181,large,431.0,17.0,True,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
엔젤로보틱스,"30,000","하락1,200",-3.85%,"387,754",,KOSDAQ,455900,엔젤로보틱스,30000,387754,11632620000,-3.85,1200,2025-12-01,15183131.0,455493930000.0,보통주,기술성장기업부,15183131.0,주권,52,12632935690.865385,17463305251.143696,431074.73076923075,567349.874285428,0.920816846112128,-0.05728100588517589,0.899505288347737,-0.07635628865484957,0.5288705905378076,mid,432.0,80.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
진양홀딩스,"3,330",하락10,-0.30%,"53,277",,KOSPI,100250,진양홀딩스,3330,53277,177412410,-0.3,10,2025-12-01,55895292.0,186131322360.0,보통주,-,55895292.0,주권,52,182367051.26923078,85940932.07464239,56432.346153846156,26895.163569802942,0.9728314888311914,-0.05765170506793575,0.9440862135122996,-0.11732020687127856,0.5284998913550478,small,433.0,336.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
SM Life Design,"2,080",보합0,0.00%,"656,702",,KOSDAQ,063440,SM Life Design,2080,656702,1365940160,0.0,0,2025-12-01,46029154.0,95740640320.0,보통주,중견기업부,46029154.0,주권,52,1749920543.7307692,6576627319.193467,969089.8461538461,3579545.6155828005,0.7805726750815003,-0.058385607864710067,0.6776482104382161,-0.08727025150732294,0.5277659885582735,small,434.0,337.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
비올,"12,550",상승50,+0.40%,"201,782",,KOSDAQ,335890,비올,12550,201782,2532364100,0.4,50,2025-12-01,58419125.0,733160018750.0,보통주,벤처기업부,58419125.0,주권,52,2961594849.6153846,7286134312.055122,165041.0,342208.03384118696,0.8550677012181029,-0.05891062821957725,1.2226174102192788,0.10736451622012733,0.5272409682034063,small,435.0,338.0,False,unknown,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
에스오에스랩,"9,980",상승300,+3.10%,"410,202",,KOSDAQ,464080,에스오에스랩,9980,410202,4093815960,3.1,300,2025-12-01,17681830.0,176464663400.0,보통주,기술성장기업부,17681830.0,주권,52,4437554381.153846,5603963916.373704,412075.3846153846,491950.9874208598,0.9225387698652906,-0.0613384429813169,0.9954537817949666,-0.003808071664224469,0.5248131534416667,small,436.0,339.0,False,sudden_spike,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
이구산업,"4,965",상승145,+3.01%,"431,413",,KOSPI,025820,이구산업,4965,431413,2141965545,3.01,145,2025-12-01,33442000.0,166039530000.0,보통주,-,33442000.0,주권,52,2326887424.2115383,3006657902.214541,474890.8653846154,607942.1242903214,0.9205282226860636,-0.06150413024219845,0.9084466167834108,-0.07151645468780285,0.5246474661807851,small,437.0,340.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
SK바이오사이언스,"53,400","하락1,400",-2.55%,"165,784",,KOSPI,302440,SK바이오사이언스,53400,165784,8852865600,-2.55,1400,2025-12-01,78369145.0,4184912343000.0,보통주,-,78369145.0,주권,52,9796409183.653847,15200627904.910542,184134.5,257014.6866661476,0.9036847516304004,-0.06207267157358916,0.9003418696659236,-0.07139864354847787,0.5240789248493943,mid,438.0,81.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
SNT모티브,"30,600",하락500,-1.61%,"77,213",,KOSPI,064960,SNT모티브,30600,77213,2362717800,-1.61,500,2025-12-01,26540272.0,812132323200.0,보통주,-,26540272.0,주권,52,2453745414.9038463,1462165033.0457613,72603.32692307692,40287.04998944214,0.962902583800686,-0.0622553630038815,1.063491210007594,0.11442071529514115,0.5238962334191021,small,439.0,341.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
더네이쳐홀딩스,"9,130",하락10,-0.11%,"24,876",,KOSDAQ,298540,더네이쳐홀딩스,9130,24876,227117880,-0.11,10,2025-12-01,14486386.0,132260704180.0,보통주,우량기업부,14486386.0,주권,52,234792766.34615386,122189703.94223149,24535.03846153846,13275.570364707335,0.9673120834785907,-0.06281123612331826,1.0138969229249848,0.025683381511650453,0.5233403602996652,small,440.0,342.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
한국내화,"2,085",하락5,-0.24%,"37,524",,KOSPI,010040,한국내화,2085,37524,78237540,-0.24,5,2025-12-01,41067062.0,85624824270.0,보통주,-,41067062.0,주권,52,90740237.01923077,197954253.2956401,41242.903846153844,86133.19853035183,0.862214410828781,-0.06315952706789421,0.9098292433523529,-0.04317619581772953,0.5229920693550894,small,441.0,343.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
RF머트리얼즈,"20,050",하락750,-3.61%,"233,054",,KOSDAQ,327260,RF머트리얼즈,20050,233054,4672732700,-3.61,750,2025-12-01,8433231.0,169086281550.0,보통주,벤처기업부,8433231.0,주권,52,4906471264.038462,3611639427.6254864,282133.46153846156,192783.17704760213,0.952361167229975,-0.06471813388972104,0.826041685127197,-0.2545837364550893,0.5214334625332625,small,442.0,344.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
대원산업,"14,020",상승380,+2.79%,"61,941",,KOSDAQ,005710,대원산업,14020,61941,868412820,2.79,380,2025-12-01,20037600.0,280927152000.0,보통주,우량기업부,20037600.0,주권,52,1120566690.4807692,3696666377.7492595,85278.25,264940.4701646276,0.7749764716167096,-0.0682111515387263,0.7263399518634588,-0.08808488180570827,0.5179404448842573,small,443.0,345.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
아바텍,"10,580",하락120,-1.12%,"48,958",,KOSDAQ,149950,아바텍,10580,48958,517975640,-1.12,120,2025-12-01,13667703.0,144604297740.0,보통주,우량기업부,13667703.0,주권,52,674890131.5384616,2277911382.2251415,65335.32692307692,199496.50577889595,0.7674962424168754,-0.06888524846176507,0.7493342775745363,-0.0820933021314573,0.5172663479612185,small,444.0,346.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
LF,"17,760",상승60,+0.34%,"47,515",,KOSPI,093050,LF,17760,47515,843866400,0.34,60,2025-12-01,29240000.0,519302400000.0,보통주,-,29240000.0,주권,52,866594016.5384616,310513898.9856163,48392.28846153846,17588.26139323404,0.9737736285911076,-0.07319355627141946,0.9818713169095998,-0.04987920306187522,0.5129580401515641,small,445.0,347.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
에코프로에이치엔,"26,050","상승1,000",+3.99%,"95,441",,KOSDAQ,383310,에코프로에이치엔,26050,95441,2486238050,3.99,1000,2025-12-01,20974932.0,546396978600.0,보통주,우량기업부,20974932.0,주권,52,2959092186.5384617,6024139191.050723,107979.03846153847,204108.18527937017,0.840202972151535,-0.07849322891491606,0.8838845146226743,-0.06142839614382543,0.5076583675080675,small,446.0,348.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
더즌,"3,915",상승100,+2.62%,"1,474,825",,KOSDAQ,462860,더즌,3915,1474825,5773939875,2.62,100,2025-12-01,71713409.0,280757996235.0,보통주,중견기업부,71713409.0,주권,52,6743108337.269231,12321501061.747051,1463693.423076923,2473568.5989904907,0.8562727434004542,-0.07865668780227444,1.0076051287432013,0.004500209506063425,0.5074949086207091,small,447.0,349.0,False,boom_and_fade,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
동양이엔피,"24,650",상승250,+1.02%,"31,133",,KOSDAQ,079960,동양이엔피,24650,31133,767428450,1.02,250,2025-12-01,7860000.0,193749000000.0,보통주,우량기업부,7860000.0,주권,52,882271355.2884616,1449815421.538189,38268.96153846154,57868.31039183997,0.8698326715470511,-0.07921208698871364,0.8135313514768445,-0.12331380491571745,0.5069395094342699,small,448.0,350.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
자이에스앤디,"3,870",상승145,+3.89%,"136,679",,KOSPI,317400,자이에스앤디,3870,136679,528947730,3.89,145,2025-12-01,38782520.0,150088352400.0,보통주,-,38782520.0,주권,52,728960691.7884616,2515736272.6474648,200607.78846153847,672166.3697055883,0.7256190024488951,-0.07950474140040743,0.6813244941694016,-0.09510857927857883,0.5066468550225761,small,449.0,351.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
GS피앤엘,"48,100","상승2,250",+4.91%,"237,495",,KOSPI,499790,GS피앤엘,48100,237495,11423509500,4.91,2250,2025-12-01,19830841.0,953863452100.0,보통주,-,19830841.0,주권,52,11903735843.26923,5935264719.743683,259761.61538461538,123915.96966637905,0.9596575100798489,-0.08091068653968457,0.914280578554124,-0.17969124919543575,0.505240909883299,mid,450.0,82.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
네온테크,"2,030",하락20,-0.98%,"238,932",,KOSDAQ,306620,네온테크,2030,238932,485031960,-0.98,20,2025-12-01,45014260.0,91378947800.0,보통주,벤처기업부,45014260.0,주권,52,523183487.13461536,466696955.3368828,256611.11538461538,218041.6275017995,0.9270781129894512,-0.08174796663731367,0.9311054185703629,-0.08108137692408973,0.5044036297856699,small,451.0,352.0,False,normal,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
브이원텍,"5,290",상승20,+0.38%,"93,672",,KOSDAQ,251630,브이원텍,5290,93672,495524880,0.38,20,2025-12-01,15942886.0,84337866940.0,보통주,벤처기업부,15942886.0,주권,52,677964586.3076923,2167331736.496715,116516.01923076923,343058.7111497749,0.7309008317067279,-0.08417710276442898,0.8039409569466595,-0.06658924110746699,0.5019744936585545,small,452.0,353.0,False,sudden_spike,⚪,1,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
현대바이오,"5,200",상승170,+3.38%,"493,785",,KOSDAQ,048410,현대바이오,5200,493785,2567682000,3.38,170,2025-12-01,96040960.0,499412992000.0,보통주,중견기업부,96040960.0,주권,52,2714764072.6923075,1696761989.8620284,509317.46153846156,291725.8456524981,0.9458214162432016,-0.08668397428225476,0.9695033791075144,-0.05324335080328717,0.49946762214072876,small,453.0,354.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
대원전선,"3,720",하락290,-7.23%,"6,545,683",,KOSPI,006340,대원전선,3720,6545683,24349940760,-7.23,290,2025-12-01,76353272.0,284034171840.0,보통주,-,76353272.0,주권,52,28373916758.865383,45990487864.13705,7470621.942307692,11431464.311137298,0.8581804537927215,-0.0874958319805788,0.8761898340659471,-0.0809116765038189,0.4986557644424047,mid,454.0,83.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
퓨런티어,"12,250",상승250,+2.08%,"32,926",,KOSDAQ,370090,퓨런티어,12250,32926,403343500,2.08,250,2025-12-01,8556830.0,104821167500.0,보통주,기술성장기업부,8556830.0,주권,52,433480347.40384614,340758661.7932586,33111.057692307695,24449.71214587637,0.930477015660944,-0.08844044417022169,0.994411000275878,-0.0075689108813866545,0.49771115225276186,small,455.0,355.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
BGF,"3,970",하락65,-1.61%,"92,202",,KOSPI,027410,BGF,3970,92202,366041940,-1.61,65,2025-12-01,95716791.0,379995660270.0,보통주,-,95716791.0,주권,52,381697132.7692308,176109886.82094595,97697.69230769231,45467.71139815399,0.9589853016299819,-0.08889445704514987,0.9437479823946712,-0.1208702206180415,0.49725713937783367,small,456.0,356.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
넥센,"5,870",상승10,+0.17%,"42,436",,KOSPI,005720,넥센,5870,42436,249099320,0.17,10,2025-12-01,53543977.0,314303144990.0,보통주,-,53543977.0,주권,52,291928484.3269231,477424867.4863212,51626.78846153846,84180.83599069108,0.8532888476927116,-0.0897087002451756,0.8219763666224266,-0.10917910654338002,0.4964428961778079,small,457.0,357.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
올릭스,"136,000","상승7,300",+5.67%,"826,844",,KOSDAQ,226950,올릭스,136000,826844,112450784000,5.67,7300,2025-12-01,20114783.0,2735610488000.0,보통주,기술성장기업부,20114783.0,주권,52,119703486833.65384,79613915870.88448,1100219.1346153845,734914.2518411892,0.9394110979930553,-0.09109843115135878,0.7515266495424557,-0.37198235567005894,0.49505316527162474,large,458.0,18.0,True,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
인카금융서비스,"15,260",하락370,-2.37%,"121,564",,KOSDAQ,211050,인카금융서비스,15260,121564,1855066640,-2.37,370,2025-12-01,51379800.0,784055748000.0,보통주,우량기업부,51379800.0,주권,52,1934144467.2115386,864021191.6874909,149011.26923076922,64835.42752354909,0.9591148290357311,-0.09152301815317086,0.8158040705749411,-0.4233375220792676,0.49462857826981266,small,459.0,358.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
성일하이텍,"41,950",상승200,+0.48%,"42,195",,KOSDAQ,365340,성일하이텍,41950,42195,1770080250,0.48,200,2025-12-01,12235446.0,513276959700.0,보통주,기술성장기업부,12235446.0,주권,52,1915127613.4615386,1580567968.570837,46343.46153846154,35759.96972980994,0.924262298531966,-0.09176914017351093,0.9104844264812064,-0.11600853048271267,0.49438245624947263,small,460.0,359.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
HLB,"48,550","상승1,650",+3.52%,"568,873",,KOSDAQ,028300,HLB,48550,568873,27618784150,3.52,1650,2025-12-01,131833110.0,6400497490500.0,보통주,중견기업부,131833110.0,주권,52,31148829882.21154,38298639033.85636,667611.5,708051.394181117,0.8866716423839897,-0.09217157113836202,0.8521018586408413,-0.1394510353506105,0.4939800252846215,mid,461.0,84.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
삼성바이오로직스,"1,649,000","상승42,000",+2.61%,"54,392",,KOSPI,207940,삼성바이오로직스,1649000,54392,89692408000,2.61,42000,2025-12-01,46290951.0,76333778199000.0,보통주,-,46290951.0,주권,52,105156127434.21153,162285758398.00546,80670.69230769231,101693.6109916986,0.8529451415573852,-0.09528697765509894,0.6742473436640319,-0.2584104552038916,0.49086461876788456,large,462.0,19.0,True,boom_and_fade,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
라온텍,"4,480",상승245,+5.79%,"262,550",,KOSDAQ,418420,라온텍,4480,262550,1176224000,5.79,245,2025-12-01,30337558.0,135912259840.0,보통주,기술성장기업부,30337558.0,주권,52,1402167950.7884614,2366767928.6491213,277822.1153846154,436042.50434173713,0.8388609933200872,-0.09546519033550677,0.9450291588073443,-0.03502437315754486,0.49068640608747677,small,463.0,360.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
펌텍코리아,"56,100",상승600,+1.08%,"59,141",,KOSDAQ,251970,펌텍코리아,56100,59141,3317810100,1.08,600,2025-12-01,12400000.0,695640000000.0,보통주,우량기업부,12400000.0,주권,52,3450890770.673077,1391635243.5217009,62462.17307692308,26592.871889331513,0.9614358496061235,-0.09562898848142162,0.9468290500743065,-0.12488959788714889,0.4905226079415619,small,464.0,361.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
HD현대일렉트릭,"746,000","하락29,000",-3.74%,"173,891",,KOSPI,267260,HD현대일렉트릭,746000,173891,129722686000,-3.74,29000,2025-12-01,36047135.0,26891162710000.0,보통주,-,36047135.0,주권,52,137184574038.98077,77861786308.49017,180198.38461538462,84827.63811819773,0.9456069453052317,-0.09583504813794796,0.9649975518435023,-0.07435530158927679,0.49031654828503557,large,465.0,20.0,True,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
SOOP,"70,100","상승1,000",+1.45%,"44,429",,KOSDAQ,067160,SOOP,70100,44429,3114472900,1.45,1000,2025-12-01,11494767.0,805783166700.0,보통주,우량기업부,11494767.0,주권,52,3308150149.0384617,1977783603.4149117,45513.230769230766,26699.960519626675,0.941454516780396,-0.09792641050519968,0.9761776795251423,-0.04060795402426782,0.48822518591778385,small,466.0,362.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
에스와이스틸텍,"3,485",상승5,+0.14%,"1,493,885",,KOSDAQ,365330,에스와이스틸텍,3485,1493885,5206189225,0.14,5,2025-12-01,50171000.0,174845935000.0,보통주,중견기업부,50171000.0,주권,52,6541139985.096154,13473479498.265276,1864708.3076923077,3653637.9886503373,0.795914662713562,-0.09907988209489839,0.8011360242443363,-0.10149426649389826,0.48707171432808516,small,467.0,363.0,False,boom_and_fade,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
크레버스,"12,780",상승60,+0.47%,"24,774",,KOSDAQ,096240,크레버스,12780,24774,316611720,0.47,60,2025-12-01,11138180.0,142345940400.0,보통주,우량기업부,11138180.0,주권,52,369452623.84615386,530641140.9205883,28803.0,39713.639040056776,0.8569751561213498,-0.09957935744386924,0.8601187376314967,-0.10145129223580313,0.4865722389791143,small,468.0,364.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
삼진제약,"20,900",상승100,+0.48%,"40,725",,KOSPI,005500,삼진제약,20900,40725,851152500,0.48,100,2025-12-01,13900000.0,290510000000.0,보통주,-,13900000.0,주권,52,1020835698.3653846,1694018581.1897087,51326.5,83979.07517515603,0.8337801091428423,-0.10016607860712845,0.7934497774054339,-0.12623978030108501,0.4859855178158551,small,469.0,365.0,False,normal,⚪,0,22736442613271.0,25564727007332.848,4825175622350.226,-0.5861515964229835,0.0859983384251959,0.3752968370815889,1.6541699839592343,-0.17489042931607357,normal,60,20
