종목명,현재가,전일비,등락률,거래량,거래대금,market,code,name,close,volume,trading_value,change_rate,change,trade_date,listed_shares_x,market_cap,stock_kind,sector_name,listed_shares_y,security_group,history_days,avg_trading_value,std_trading_value,avg_volume,std_volume,tv_ratio,tv_z,vol_ratio,vol_z,tv_z_rel,size_bucket,rank_overall,rank_in_bucket,is_top_bucket,pattern_label,signal_tone,signal_strength,market_tv_today,market_tv_mean,market_tv_std,market_tv_z,market_ret_today,market_ret_mean,market_ret_std,market_ret_z,market_regime,window_days,min_history_days
에이치엔에스하이텍,"23,500",상승500,+2.17%,"358,533",,KOSDAQ,044990,에이치엔에스하이텍,23500,358533,8425525500,2.17,500,2025-12-03,8036064.0,188847504000.0,보통주,기술성장기업부,8036064.0,주권,54,2537151220.2777777,4942264029.449896,131415.53703703705,259102.57496202434,3.3208605906736373,1.1914325589718917,2.728239050599885,0.8765542488192203,1.7840513687297288,small,149.0,128.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
한화갤러리아,"1,086",상승16,+1.50%,"682,129",,KOSPI,452260,한화갤러리아,1086,682129,740792094,1.5,16,2025-12-03,193859610.0,210531536460.0,보통주,-,193859610.0,주권,54,439424075.7222222,253101022.66935003,404609.6666666667,231967.51219814428,1.6858250035172964,1.190702491437514,1.6858939768286965,1.1963715552386454,1.7833213011953508,small,150.0,129.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
지노믹트리,"27,250","상승1,700",+6.65%,"297,923",,KOSDAQ,228760,지노믹트리,27250,297923,8118401750,6.65,1700,2025-12-03,24382071.0,664411434750.0,보통주,기술성장기업부,24382071.0,주권,54,4217696225.0,3329073341.1768723,182464.4814814815,133021.4920801729,1.9248426906326095,1.1717090989713816,1.6327725680147591,0.867968902716344,1.7643279087292187,small,151.0,130.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
삼원강재,"2,445",상승20,+0.82%,"80,170",,KOSPI,023000,삼원강재,2445,80170,196015650,0.82,20,2025-12-03,40000000.0,97800000000.0,보통주,-,40000000.0,주권,54,81280708.92592593,97924761.25827637,33623.166666666664,40368.21722301036,2.4115888331957858,1.1716642409927442,2.3843679209275352,1.153056452213131,1.7642830507505813,small,152.0,131.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
솔본,"3,590",하락15,-0.42%,"100,154",,KOSDAQ,035610,솔본,3590,100154,359552860,-0.42,15,2025-12-03,27345997.0,98172129230.0,보통주,벤처기업부,27345997.0,주권,54,155373404.66666666,177628425.42319965,39985.25925925926,48417.225864583386,2.31412100913521,1.149475118336921,2.504773055255548,1.2427135108695568,1.742093928094758,small,153.0,132.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
CJ,"187,800","상승11,300",+6.40%,"224,069",,KOSPI,001040,CJ,187800,224069,42080158200,6.4,11300,2025-12-03,29176998.0,5479440224400.0,보통주,-,29176998.0,주권,54,29307911368.51852,11233387846.04664,163423.75925925927,58035.224425436325,1.4357951909599727,1.1369897493547692,1.3710919453549695,1.0449729684195115,1.7296085591126062,mid,154.0,19.0,True,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
키스트론,"4,505",상승125,+2.85%,"76,403",,KOSDAQ,475430,키스트론,4505,76403,344195515,2.85,125,2025-12-03,17848110.0,80405735550.0,보통주,중견기업부,17848110.0,주권,54,219153407.2037037,110283998.03318025,46723.38888888889,23577.39861658103,1.5705688512525353,1.13381913991435,1.635219572400689,1.2588161906139483,1.7264379496721869,small,155.0,133.0,False,sudden_spike,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
아세아,"376,500","하락1,500",-0.40%,"2,400",,KOSPI,002030,아세아,376500,2400,903600000,-0.4,1500,2025-12-03,2084140.0,784678710000.0,보통주,-,2084140.0,주권,54,621972527.7777778,250102547.13096273,1725.388888888889,691.0460601383272,1.452797285482107,1.1260479969232455,1.390990758927134,0.9762172885785264,1.7186668066810826,small,156.0,134.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
신세계인터내셔날,"11,450",상승10,+0.09%,"162,441",,KOSPI,031430,신세계인터내셔날,11450,162441,1859949450,0.09,10,2025-12-03,35343000.0,404677350000.0,보통주,-,35343000.0,주권,54,871768412.5925926,886599873.8580862,85265.25925925926,81930.96563529273,2.133536181322067,1.1145738529233997,1.9051252692034706,0.9419605901422012,1.7071926626812366,small,157.0,135.0,False,sudden_spike,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
JW홀딩스,"3,705",상승25,+0.68%,"124,852",,KOSPI,096760,JW홀딩스,3705,124852,462576660,0.68,25,2025-12-03,73924942.0,273891910110.0,보통주,-,73924942.0,주권,54,290372562.9259259,155316016.666652,85354.16666666667,43855.413813838524,1.5930453460852751,1.1087336693914076,1.4627522577495728,0.9006375701070192,1.7013524791492447,small,158.0,136.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
삼정펄프,"32,150",상승600,+1.90%,"9,672",,KOSPI,009770,삼정펄프,32150,9672,310954800,1.9,600,2025-12-03,2499971.0,80374067650.0,보통주,-,2499971.0,주권,54,149009654.16666666,147283169.32348683,5058.0,4952.850755249303,2.08680975564307,1.0995495722776276,1.9122182680901543,0.9315847030338699,1.6921683820354647,small,159.0,137.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
메디아나,"6,380",하락60,-0.93%,"132,657",,KOSDAQ,041920,메디아나,6380,132657,846351660,-0.93,60,2025-12-03,18598223.0,118656662740.0,보통주,우량기업부,18598223.0,주권,54,353084664.9814815,451574785.64647126,63789.92592592593,71513.14003123122,2.397021858891519,1.0923262562420553,2.0795916921747772,0.9629988844567369,1.6849450659998921,small,160.0,138.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
나노,"3,420",상승365,+11.95%,"1,649,666",,KOSDAQ,187790,나노,3420,1649666,5641857720,11.95,365,2025-12-03,30840830.0,105475638600.0,보통주,벤처기업부,30840830.0,주권,54,1929507895.3148148,3466597456.7611394,741423.1481481482,1310069.674645523,2.923987890228086,1.070891521438331,2.224999319377024,0.6932782808651784,1.6635103311961679,small,161.0,139.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
한국앤컴퍼니,"28,650",상승200,+0.70%,"162,016",,KOSPI,000240,한국앤컴퍼니,28650,162016,4641758400,0.7,200,2025-12-03,94935240.0,2719894626000.0,보통주,-,94935240.0,주권,54,2363845318.9814816,2128429390.6016092,93069.27777777778,76512.2583446395,1.9636472669032383,1.0702319236320341,1.7408107580553793,0.9011199474946967,1.6628507333898712,small,162.0,140.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
고영,"28,800","상승1,050",+3.78%,"15,614,869",,KOSDAQ,098460,고영,28800,15614869,449708227200,3.78,1050,2025-12-03,68654755.0,1977256944000.0,보통주,우량기업부,68654755.0,주권,54,150510462836.57407,285620804083.02295,7260288.148148148,13037241.683647336,2.987886813478862,1.04753491372588,2.1507230403772364,0.6408242674776088,1.6401537234837171,large,163.0,4.0,True,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
롯데쇼핑,"75,800","상승1,200",+1.61%,"97,985",,KOSPI,023530,롯데쇼핑,75800,97985,7427263000,1.61,1200,2025-12-03,28288755.0,2144287629000.0,보통주,-,28288755.0,주권,54,5033545662.962963,2292886326.301841,72214.5925925926,32353.224927190455,1.4755529198135835,1.0439755820332466,1.3568587245626973,0.7965328793467297,1.6365943917910837,small,164.0,141.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
큐리옥스바이오시스템즈,"89,500","하락8,300",-8.49%,"377,635",,KOSDAQ,445680,큐리옥스바이오시스템즈,89500,377635,33798332500,-8.49,8300,2025-12-03,17086041.0,1529200669500.0,보통주,기술성장기업부,17086041.0,주권,54,22574314604.62963,11155857462.13443,311196.05555555556,153654.56245642723,1.4972030421277331,1.0061098336427559,1.2134954581150967,0.43239161520690245,1.5987286434005927,mid,165.0,20.0,True,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
인투셀,"67,500","하락2,000",-2.88%,"838,837",,KOSDAQ,287840,인투셀,67500,838837,56621497500,-2.88,2000,2025-12-03,14997600.0,1012338000000.0,보통주,기술성장기업부,14997600.0,주권,54,34424645358.796295,22252896054.02148,658946.1111111111,335722.094359542,1.6447953758086253,0.9974815002648769,1.2729978762384042,0.5358327375863279,1.5901003100227138,mid,166.0,21.0,True,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
DL이앤씨,"40,400",상승900,+2.28%,"301,865",,KOSPI,375500,DL이앤씨,40400,301865,12195346000,2.28,900,2025-12-03,38693623.0,1563222369200.0,보통주,-,38693623.0,주권,54,8620356446.75926,3614971205.919854,207833.35185185185,81797.15934108036,1.4147148178060227,0.9889399803202745,1.4524377214258468,1.1495710719739305,1.5815587900781116,small,167.0,142.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
방림,"5,980",상승40,+0.67%,"180,926",,KOSPI,003610,방림,5980,180926,1081937480,0.67,40,2025-12-03,40202158.0,240408904840.0,보통주,-,40202158.0,주권,54,639562189.3333334,456894766.8127396,123930.66666666667,86668.82390009925,1.691684558663153,0.9682213997604752,1.4598969316176786,0.6576220925650297,1.5608402095183123,small,168.0,143.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
더네이쳐홀딩스,"9,180",상승80,+0.88%,"38,180",,KOSDAQ,298540,더네이쳐홀딩스,9180,38180,350492400,0.88,80,2025-12-03,14486386.0,132985023480.0,보통주,우량기업부,14486386.0,주권,54,235381083.8888889,119987621.73175249,24647.796296296296,13046.179182412323,1.4890423402309132,0.9593599277136855,1.5490228635870835,1.0372541657213015,1.5519787374715226,small,169.0,144.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
파트론,"7,320",상승130,+1.81%,"245,645",,KOSDAQ,091700,파트론,7320,245645,1798121400,1.81,130,2025-12-03,57000000.0,417240000000.0,보통주,우량기업부,57000000.0,주권,54,1036697678.5185186,798605070.5510955,151410.87037037036,113929.26522272681,1.7344703641755865,0.9534421324873931,1.622373607648651,0.8271283892282283,1.54606094224523,small,170.0,145.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
에스비비테크,"36,600","상승1,000",+2.81%,"853,552",,KOSDAQ,389500,에스비비테크,36600,853552,31240003200,2.81,1000,2025-12-03,6333904.0,231820886400.0,보통주,기술성장기업부,6333904.0,주권,54,11340313916.203703,21042835607.554653,386308.25925925927,639006.6673335155,2.7547741121489113,0.9456752718560443,2.2095100985846745,0.7312032324959657,1.5382940816138813,mid,171.0,22.0,True,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
골프존홀딩스,"5,400",상승110,+2.08%,"108,160",,KOSDAQ,121440,골프존홀딩스,5400,108160,584064000,2.08,110,2025-12-03,42836818.0,231318817200.0,보통주,우량기업부,42836818.0,주권,54,380789751.1666667,215183284.86131927,72055.74074074074,39646.584027676225,1.5338227938397502,0.9446563145661566,1.501060136057219,0.9106524595928828,1.5372751243239935,small,172.0,146.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
클래시스,"55,600","하락3,900",-6.55%,"435,950",,KOSDAQ,214150,클래시스,55600,435950,24238820000,-6.55,3900,2025-12-03,65505659.0,3642114640400.0,보통주,우량기업부,65505659.0,주권,54,14174356927.37037,10791319257.032305,273747.3333333333,205036.23296806798,1.710047244061942,0.9326443628355254,1.5925269287250288,0.7910926977083502,1.5252631725933625,mid,173.0,23.0,True,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
와이제이링크,"2,905",상승250,+9.42%,"2,770,383",,KOSDAQ,209640,와이제이링크,2905,2770383,8047962615,9.42,250,2025-12-03,28443146.0,82627339130.0,보통주,중견기업부,28443146.0,주권,54,2304201113.740741,6206900458.043328,815064.9074074074,2267146.107862842,3.4927344523042025,0.9253832150338577,3.3989722472681962,0.8624579094444873,1.5180020247916945,small,174.0,147.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
금호건설,"4,035",상승235,+6.18%,"134,045",,KOSPI,002990,금호건설,4035,134045,540871575,6.18,235,2025-12-03,36996760.0,149281926600.0,보통주,-,36996760.0,주권,54,320766201.2777778,238995880.82978678,88402.94444444444,67132.1390987803,1.686186302813166,0.9209588590314726,1.5162956487748964,0.679883825665028,1.5135776687893094,small,175.0,148.0,False,normal,🟢,2,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
슈피겐코리아,"24,550",상승650,+2.72%,"6,599",,KOSDAQ,192440,슈피겐코리아,24550,6599,162005450,2.72,650,2025-12-03,6216363.0,152611711650.0,보통주,우량기업부,6216363.0,주권,54,100378463.42592593,67982545.41882522,4360.37037037037,2937.6376614635296,1.6139463035270667,0.9065119023479339,1.5134035504968997,0.7620509700690402,1.4991307121057709,small,176.0,149.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
인카금융서비스,"14,910",하락440,-2.87%,"180,931",,KOSDAQ,211050,인카금융서비스,14910,180931,2697681210,-2.87,440,2025-12-03,51379800.0,766072818000.0,보통주,우량기업부,51379800.0,주권,54,1935456598.425926,847880863.5369301,148261.77777777778,63732.62873577652,1.3938215985798794,0.8989760759482865,1.2203482428976975,0.5125980658614078,1.4915948857061236,small,177.0,150.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
대한제강,"16,500",상승70,+0.43%,"27,943",,KOSPI,084010,대한제강,16500,27943,461059500,0.43,70,2025-12-03,23414397.0,386337550500.0,보통주,-,23414397.0,주권,54,282169538.9814815,199750034.97641882,18224.64814814815,12994.976555050696,1.6339804135635594,0.8955691098609173,1.533253194950672,0.7478545121402828,1.4881879196187544,small,178.0,151.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
넥스트바이오메디컬,"94,700","상승1,600",+1.72%,"160,341",,KOSDAQ,389650,넥스트바이오메디컬,94700,160341,15184292700,1.72,1600,2025-12-03,8203886.0,776908004200.0,보통주,기술성장기업부,8203886.0,주권,54,8525515518.518518,7563051452.341169,120403.92592592593,89804.95106405354,1.7810410018042615,0.8804352612754253,1.3316924574257145,0.4447090455579546,1.4730540710332622,small,179.0,152.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
보로노이,"249,000","상승6,500",+2.68%,"154,957",,KOSDAQ,310210,보로노이,249000,154957,38584293000,2.68,6500,2025-12-03,18393121.0,4579887129000.0,보통주,기술성장기업부,18393121.0,주권,54,25279189699.074074,15138565726.615192,129548.07407407407,75970.90311598619,1.5263263363783082,0.8788879700495109,1.1961351112900174,0.33445602044684986,1.4715067798073478,mid,180.0,24.0,True,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
지역난방공사,"110,400","상승4,300",+4.05%,"42,338",,KOSPI,071320,지역난방공사,110400,42338,4674115200,4.05,4300,2025-12-03,11578744.0,1278293337600.0,보통주,-,11578744.0,주권,54,2929001362.962963,1997255635.1945262,29789.51851851852,18903.673868485606,1.5958050614465022,0.8737558709489226,1.4212381436672357,0.6638117843537867,1.4663746807067595,small,181.0,153.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
에스피소프트,"6,040",하락180,-2.89%,"284,607",,KOSDAQ,443670,에스피소프트,6040,284607,1719026280,-2.89,180,2025-12-03,24741392.0,149438007680.0,보통주,중견기업부,24741392.0,주권,54,576767588.2037038,1337907077.2030873,95232.0925925926,214011.976494816,2.9804488240293963,0.8537653408517751,2.988561862412939,0.8848799516226824,1.446384150609612,small,182.0,154.0,False,sudden_spike,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
미래에셋벤처투자,"9,590",상승140,+1.48%,"418,800",,KOSDAQ,100790,미래에셋벤처투자,9590,418800,4016292000,1.48,140,2025-12-03,53124634.0,509465240060.0,보통주,우량기업부,53124634.0,주권,54,2299970531.111111,2039972312.4391363,279980.18518518517,230745.65684778552,1.746236286801352,0.8413454723984624,1.495820140711016,0.6016139879347293,1.4339642821562992,small,183.0,155.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
디앤디파마텍,"96,500","상승3,200",+3.43%,"2,923,037",,KOSDAQ,347850,디앤디파마텍,96500,2923037,282073070500,3.43,3200,2025-12-03,10856319.0,1047634783500.0,보통주,기술성장기업부,10856319.0,주권,54,160198014073.14816,145487794146.92307,969989.074074074,842065.1474719387,1.7607775735047648,0.8376995275890599,3.013474149479729,2.3193549000209748,1.4303183373468968,large,184.0,5.0,True,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
쇼박스,"2,530",상승30,+1.20%,"230,204",,KOSDAQ,086980,쇼박스,2530,230204,582416120,1.2,30,2025-12-03,62638000.0,158474140000.0,보통주,중견기업부,62638000.0,주권,54,394360233.8888889,229825486.8785812,155037.72222222222,89769.55343595732,1.4768632076734591,0.8182551407384276,1.4848257359588832,0.8373248490247008,1.4108739504962646,small,185.0,156.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
아모텍,"10,250",상승860,+9.16%,"196,467",,KOSDAQ,052710,아모텍,10250,196467,2013786750,9.16,860,2025-12-03,14615109.0,149804867250.0,보통주,중견기업부,14615109.0,주권,54,1347169995.0925925,817813033.4969653,119209.68518518518,66100.13344713618,1.4948274956655268,0.8151212167125252,1.6480791782546875,1.168792115625631,1.4077400264703623,small,186.0,157.0,False,boom_and_fade,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
광주신세계,"31,500",상승400,+1.29%,"22,186",,KOSPI,037710,광주신세계,31500,22186,698859000,1.29,400,2025-12-03,7957190.0,250651485000.0,보통주,-,7957190.0,주권,54,508496058.7962963,235340389.3368306,16696.88888888889,7760.314046520858,1.374364634515217,0.8088834294025367,1.3287505323679727,0.7073310536410591,1.4015022391603735,small,187.0,158.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
에스에프에이,"24,450",상승800,+3.38%,"125,258",,KOSDAQ,056190,에스에프에이,24450,125258,3062558100,3.38,800,2025-12-03,35908760.0,877969182000.0,보통주,우량기업부,35908760.0,주권,54,2325484648.611111,911393034.0864732,97646.9074074074,37105.50904846856,1.316954769763414,0.808732812104152,1.2827646397175918,0.7441238053499277,1.401351621861989,small,188.0,159.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
하이비젼시스템,"16,120",상승410,+2.61%,"106,616",,KOSDAQ,126700,하이비젼시스템,16120,106616,1718649920,2.61,410,2025-12-03,14942112.0,240866845440.0,보통주,우량기업부,14942112.0,주권,54,1055722807.7777778,839056791.8623339,67102.62962962964,50286.269061863444,1.6279367153368953,0.7900861046018328,1.5888498049698332,0.7857685827071405,1.3827049143596697,small,189.0,160.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
인텔리안테크,"45,100","상승2,450",+5.74%,"121,365",,KOSDAQ,189300,인텔리안테크,45100,121365,5473561500,5.74,2450,2025-12-03,10733334.0,484073363400.0,보통주,우량기업부,10733334.0,주권,54,3551982877.7777777,2437299209.1409388,75728.53703703704,48057.13706196971,1.54098758027359,0.7884048930125039,1.6026323067702106,0.9496292487027413,1.381023702770341,small,190.0,161.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
뷰노,"27,500",상승850,+3.19%,"231,897",,KOSDAQ,338220,뷰노,27500,231897,6377167500,3.19,850,2025-12-03,14001823.0,385050132500.0,보통주,기술성장기업부,14001823.0,주권,54,3726554359.259259,3423853203.786405,152558.2037037037,129790.83580833295,1.7112771974343648,0.7741608599952399,1.5200559155139695,0.6112819584077485,1.3667796697530767,small,191.0,162.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
심텍,"57,200","상승5,100",+9.79%,"1,637,946",,KOSDAQ,222800,심텍,57200,1637946,93690511200,9.79,5100,2025-12-03,36914269.0,2111496186800.0,보통주,우량기업부,36914269.0,주권,54,62309182697.68519,41912388621.11207,1239999.037037037,803884.9313677608,1.5036389043100167,0.748736341085257,1.3209252193565024,0.4950297579106013,1.341355150843094,mid,192.0,25.0,True,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
HRS,"5,500",상승50,+0.92%,"70,897",,KOSDAQ,036640,HRS,5500,70897,389933500,0.92,50,2025-12-03,16354800.0,89951400000.0,보통주,우량기업부,16354800.0,주권,54,282281539.3518519,144356023.72493252,54087.148148148146,28289.53161367354,1.3813638004643463,0.7457393039120885,1.3107919797473626,0.5942074998416352,1.3383581136699254,small,193.0,163.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
컴투스홀딩스,"17,920",하락160,-0.88%,"17,763",,KOSDAQ,063080,컴투스홀딩스,17920,17763,318312960,-0.88,160,2025-12-03,6595192.0,118185840640.0,보통주,중견기업부,6595192.0,주권,54,236409084.16666666,109940002.12819272,11803.981481481482,5434.81890653409,1.3464497826809045,0.7449870315431814,1.504831232399614,1.0964520844207342,1.3376058413010183,small,194.0,164.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
한진,"20,400",상승400,+2.00%,"34,686",,KOSPI,002320,한진,20400,34686,707594400,2.0,400,2025-12-03,15235010.0,310794204000.0,보통주,-,15235010.0,주권,54,510176566.2962963,265942221.03959426,25477.51851851852,13274.060223624318,1.3869598228254352,0.7423335524986517,1.3614355721020566,0.6937200318778741,1.3349523622564887,small,195.0,165.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
HS화성,"12,500",상승50,+0.40%,"31,790",,KOSPI,002460,HS화성,12500,31790,397375000,0.4,50,2025-12-03,10150000.0,126875000000.0,보통주,-,10150000.0,주권,54,283288172.6851852,156126824.08295324,26837.296296296296,14912.678806759399,1.4027235808450012,0.7307317495563622,1.184545553658742,0.33211361740446094,1.3233505593141992,small,196.0,166.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
진흥기업,661,상승12,+1.85%,"442,386",,KOSPI,002780,진흥기업,661,442386,292417146,1.85,12,2025-12-03,145471745.0,96156823445.0,보통주,-,145471745.0,주권,54,202240775.35185185,123583603.49252708,297548.98148148146,182953.67223667976,1.4458861992160694,0.7296790844393931,1.486766977985884,0.7916595318794626,1.32229789419723,small,197.0,167.0,False,normal,🟢,1,22755797075304.0,25596547954628.61,4793555034956.503,-0.592618809757837,1.0026659194211034,0.39637629273740743,1.6343775938938314,0.37096055951136603,normal,60,20
